person_image_id,person_id,image_file_name,thumb_file_name,har_number,image_credit,is_primary,create_user_id,create_date,last_modified_user_id,last_modified_date,caption
1315,5999,Nyangrel 65193.jpg,Nyangrel 65193_thumb.jpg,65193,,1,2,2013-05-16 19:02:25,NULL,NULL,NULL
1316,1901,Seventh Kirti.jpg,Seventh Kirti_thumb.jpg,,,1,2,2013-05-17 13:49:31,NULL,NULL,NULL
1317,1902,Ninth Kirti.jpg,Ninth Kirti_thumb.jpg,,,1,2,2013-05-17 13:50:37,NULL,NULL,NULL
1318,9703,Kirti 10.jpg,Kirti 10_thumb.jpg,,,1,2,2013-05-17 14:03:24,NULL,NULL,NULL
1319,2730,Karma Shedrub Chokyi Gyeltsen.jpg,Karma Shedrub Chokyi Gyeltsen_thumb.jpg,,Thinlay Gyatso,1,2,2013-05-23 20:48:06,NULL,NULL,NULL
1320,11417,Sangye Tsepel.jpg,Sangye Tsepel_thumb.jpg,,Thinlay Gyatso,1,2,2013-05-23 20:49:25,NULL,NULL,NULL
1321,7169,Shardong.jpg,Shardong_thumb.jpg,,Thinlay Gyatso,1,2,2013-05-23 20:50:33,NULL,NULL,NULL
1322,8928,wp84b84ec6_05_06.jpg,wp84b84ec6_05_06_thumb.jpg,,http://www.thefournobletruths.org/milarepa_khenpo_,1,2,2013-05-24 15:46:46,NULL,NULL,NULL
1323,8916,Tubten Chokyi Dawa.jpg,Tubten Chokyi Dawa_thumb.jpg,,http://www.baiyusi.com/article_2.asp?news_id=1085,1,2,2013-05-24 15:49:07,NULL,NULL,NULL
1324,8917,Garlong Pema Dechen Khalong Yangpa.jpg,Garlong Pema Dechen Khalong Yangpa_thumb.jpg,,http://www.baiyusi.com/article_2.asp?news_id=1085,1,2,2013-05-24 15:50:56,NULL,NULL,NULL
1325,8920,DongngeKhenJigmeKonchok.jpg,DongngeKhenJigmeKonchok_thumb.jpg,,,1,2,2013-05-24 15:53:28,NULL,NULL,NULL
1326,8921,AkongKhenchenLobzangDorje.jpg,AkongKhenchenLobzangDorje_thumb.jpg,,,1,2,2013-05-24 15:55:02,NULL,NULL,NULL
1327,6518,Khamtsang Terton.jpg,Khamtsang Terton_thumb.jpg,,http://baike.baidu.com/view/1736977.htm,1,2,2013-05-29 14:29:22,NULL,NULL,NULL
1329,3989,Pabongkha2.jpeg,Pabongkha2_thumb.jpeg,,,0,2,2013-05-30 21:04:46,NULL,NULL,NULL
1330,13195,Drepung 65848.jpg,Drepung 65848_thumb.jpg,65848,,1,2,2013-06-03 19:51:11,NULL,NULL,NULL
1331,13182,Drepung 65848.jpg,Drepung 65848_thumb.jpg,65848,,1,2,2013-06-03 19:57:58,NULL,NULL,NULL
1332,6788,Jampa Tashi.jpg,Jampa Tashi_thumb.jpg,,Rubin Museum of Art,1,2,2013-06-06 15:17:01,NULL,NULL,NULL
1333,5099,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-06-19 8:09:29,NULL,NULL,NULL
1334,5115,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-06-19 8:42:11,NULL,NULL,NULL
1335,5117,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-06-19 8:48:05,NULL,NULL,NULL
1336,13196,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-07-01 9:06:34,NULL,NULL,NULL
1337,9513,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-07-03 10:00:27,NULL,NULL,NULL
1338,13191,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-07-03 10:13:20,NULL,NULL,NULL
1339,13190,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-07-03 10:27:33,NULL,NULL,NULL
1340,13189,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-07-03 10:46:37,NULL,NULL,NULL
1341,9935,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-07-03 10:58:36,NULL,NULL,NULL
1342,11352,image037.jpg,image037_thumb.jpg,,"National Museum, Paro",0,2,2013-08-14 9:13:54,NULL,NULL,NULL
1343,7024,30922 Zhangton Chobar.jpg,30922 Zhangton Chobar_thumb.jpg,30922,Private,0,2,2013-09-13 11:34:25,NULL,NULL,NULL
1345,7024,Zhangton Chobar 61137.jpg,Zhangton Chobar 61137_thumb.jpg,61137,Private,0,2,2013-09-13 11:38:02,NULL,NULL,NULL
1346,9158,Garwang Dorje.jpg,Garwang Dorje_thumb.jpg,,Michael Burroughs,1,2,2013-10-02 7:50:07,NULL,NULL,NULL
1347,13197,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2013-10-03 7:55:34,NULL,NULL,NULL
1348,10457,Jigme Puntsok.jpg,Jigme Puntsok_thumb.jpg,,,1,2,2013-10-03 12:48:29,NULL,NULL,NULL
1349,10171,ngawang drakpa.jpg,ngawang drakpa_thumb.jpg,,Michael Burroughs,1,2,2013-11-06 7:53:23,NULL,NULL,NULL
1350,5338,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2013-12-09 8:49:09,NULL,NULL,NULL
1351,3957,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2013-12-16 9:23:03,NULL,NULL,NULL
1352,6393,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2013-12-16 9:44:15,NULL,NULL,NULL
1353,4359,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2013-12-18 8:49:09,NULL,NULL,NULL
1354,2181,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2013-12-18 8:57:50,NULL,NULL,NULL
1355,6161,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2013-12-18 9:31:35,NULL,NULL,NULL
1356,6502,labrang 74280.jpg,labrang 74280_thumb.jpg,74280,,1,2,2013-12-20 13:18:24,NULL,NULL,NULL
1357,6928,labrang 74280.jpg,labrang 74280_thumb.jpg,74280,,1,2,2013-12-20 13:33:28,NULL,NULL,NULL
1358,6198,labrang 74280.jpg,labrang 74280_thumb.jpg,74280,,1,2,2013-12-23 8:31:51,NULL,NULL,NULL
1359,6929,labrang 74280.jpg,labrang 74280_thumb.jpg,74280,,1,2,2013-12-23 9:31:20,NULL,NULL,NULL
1360,7876,labrang 74280.jpg,labrang 74280_thumb.jpg,74280,,1,2,2013-12-23 9:42:18,NULL,NULL,NULL
1361,7877,labrang 74280.jpg,labrang 74280_thumb.jpg,74280,,1,2,2013-12-23 11:53:27,NULL,NULL,NULL
1362,8459,65167.jpeg,65167_thumb.jpeg,65167,,0,2,2014-01-02 10:53:15,NULL,NULL,NULL
1363,5328,8th Tatsak 65916.jpg,8th Tatsak 65916_thumb.jpg,65916,,1,2,2014-01-02 12:00:41,NULL,NULL,NULL
1364,2339,8th Dalai 65916.jpg,8th Dalai 65916_thumb.jpg,65916,,1,2,2014-01-02 12:29:31,2,2017-03-15 10:27:20,NULL
1365,6935,Tatsak 2 65919.jpg,Tatsak 2 65919_thumb.jpg,65919,,1,2,2014-01-02 12:45:30,NULL,NULL,NULL
1366,10202,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-01-02 13:13:56,NULL,NULL,NULL
1367,10857,Drukpa Kunle82091.jpg,Drukpa Kunle82091_thumb.jpg,82091,,1,2,2014-01-06 11:57:45,NULL,NULL,NULL
1368,10857,IMG_0401.jpg,IMG_0401_thumb.jpg,,,0,2,2014-01-06 11:58:08,NULL,NULL,NULL
1369,6940,tatsak 03 65920.jpg,tatsak 03 65920_thumb.jpg,65920,,1,2,2014-01-07 11:12:49,NULL,NULL,NULL
1370,6793,tatsak 04 65921.jpg,tatsak 04 65921_thumb.jpg,65921,,1,2,2014-01-07 11:47:21,NULL,NULL,NULL
1371,2997,Yolmo Tulku.jpg,Yolmo Tulku_thumb.jpg,,,1,2,2014-01-24 10:59:23,NULL,NULL,NULL
1372,2483,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2014-01-24 11:34:00,NULL,NULL,NULL
1373,13199,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2014-01-24 12:15:07,NULL,NULL,NULL
1374,2578,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2014-01-24 12:24:57,NULL,NULL,NULL
1375,2577,Nartang81872.jpg,Nartang81872_thumb.jpg,81872,,1,2,2014-01-24 13:36:19,NULL,NULL,NULL
1376,3263,Lobzang Tenpai Gyeltsen 31757.jpg,Lobzang Tenpai Gyeltsen 31757_thumb.jpg,31757,,1,2,2014-02-04 6:12:48,NULL,NULL,NULL
1377,3263,LobzangTenpaiGyeltsen31757.jpg,LobzangTenpaiGyeltsen31757_thumb.jpg,31757,,0,2,2014-02-04 6:13:04,NULL,NULL,NULL
1378,7232,Sera 65848.jpg,Sera 65848_thumb.jpg,65848,,1,2,2014-02-27 15:36:37,NULL,NULL,NULL
1379,7294,Sera 65848.jpg,Sera 65848_thumb.jpg,65848,,1,2,2014-03-03 11:15:24,NULL,NULL,NULL
1380,13183,Drepung 65848.jpg,Drepung 65848_thumb.jpg,65848,,1,2,2014-03-03 12:28:13,NULL,NULL,NULL
1381,8079,Sera 65848.jpg,Sera 65848_thumb.jpg,65848,,1,2,2014-03-03 13:03:43,NULL,NULL,NULL
1382,2896,Sera 65848.jpg,Sera 65848_thumb.jpg,65848,,1,2,2014-03-03 13:35:25,NULL,NULL,NULL
1383,7945,Tulku Sungrab.jpeg,Tulku Sungrab_thumb.jpeg,,"snyan dgon sprul sku gsung rab pa'i gsung 'bum,",0,2,2014-03-26 7:27:22,NULL,NULL,NULL
1384,7945,Chokyi Gyatso.jpg,Chokyi Gyatso_thumb.jpg,,snyan dgon sprul sku gsung rab pa'i gsung 'bum,1,2,2014-03-26 7:46:38,NULL,NULL,NULL
1385,7758,karma lingpa har289.jpg,karma lingpa har289_thumb.jpg,289,,1,2,2014-03-27 14:47:11,NULL,NULL,NULL
1386,9355,Pema Vajra.jpg,Pema Vajra_thumb.jpg,,rdzogs chen mkhan chen pad+ma badz+ra'i gsung thor,1,2,2014-03-28 7:42:47,2,2014-03-28 7:43:37,NULL
1387,9096,Zurchen.jpg,Zurchen_thumb.jpg,,rdzogs chen mkhan chen pad+ma badz+ra'i gsung thor,1,2,2014-03-28 7:46:40,NULL,NULL,NULL
1388,7114,Drapa Ngonshe 80569..jpg,Drapa Ngonshe 80569._thumb.jpg,80569,,0,2,2014-03-28 9:22:53,NULL,NULL,NULL
1389,9169,Pema Trine 80570..jpg,Pema Trine 80570._thumb.jpg,80570,,1,2,2014-03-28 9:25:09,2,2014-03-28 9:25:32,NULL
1390,9148,Pelyul Rigdzin Kunzang Sherab 80571..jpg,Pelyul Rigdzin Kunzang Sherab 80571._thumb.jpg,80571,,0,2,2014-03-28 9:27:07,NULL,NULL,NULL
1391,6668,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-03-28 10:09:34,NULL,NULL,NULL
1392,13204,Dewai Dorje.jpg,Dewai Dorje_thumb.jpg,,rdzogs chen mkhan chen pad+ma badz+ra'i gsung thor,1,2,2014-03-31 8:56:58,2,2014-03-31 8:58:33,NULL
1393,10146,Khenpo_Tsondru copy.jpg,Khenpo_Tsondru copy_thumb.jpg,,Adam Pearcy,1,2,2014-04-08 13:45:06,2,2014-09-22 12:07:37,NULL
1394,10146,Khenpo Tsondru 2.jpeg,Khenpo Tsondru 2_thumb.jpeg,,Adam Pearcy,0,2,2014-04-08 13:45:24,NULL,NULL,NULL
1395,6580,Tatsak 06 65922.jpg,Tatsak 06 65922_thumb.jpg,65922,,1,2,2014-04-11 7:46:31,NULL,NULL,NULL
1396,9693,Tatsak 07 65923.jpg,Tatsak 07 65923_thumb.jpg,65923,,1,2,2014-04-11 10:45:21,NULL,NULL,NULL
1399,13205,Chokyi Dronma1-1.jpg,Chokyi Dronma1-1_thumb.jpg,,Hildegard Diemberger,1,2,2014-04-16 14:29:50,NULL,NULL,NULL
1400,13205,chokyi Dronma2-1.jpg,chokyi Dronma2-1_thumb.jpg,,Hildegard Diemberger,0,2,2014-04-16 14:32:24,NULL,NULL,NULL
1401,13205,Chokyi Dronma3.jpg,Chokyi Dronma3_thumb.jpg,,Hildegard Diemberger,0,2,2014-04-16 14:32:45,NULL,NULL,NULL
1402,13206,Kunga Zangmo.jpg,Kunga Zangmo_thumb.jpg,,Hildegard Diemberger,1,2,2014-04-16 14:51:11,NULL,NULL,NULL
1403,11003,Pelyul Choktrul from WiKG6199.jpg,Pelyul Choktrul from WiKG6199_thumb.jpg,,TBRC W1KG6199,1,2,2014-04-17 7:25:12,NULL,NULL,NULL
1404,4626,Nubchen Sanggye Yeshe HAR661.jpg,Nubchen Sanggye Yeshe HAR661_thumb.jpg,661,,1,2,2014-04-28 13:02:06,NULL,NULL,NULL
1405,11299,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-05-08 12:19:14,NULL,NULL,NULL
1406,3906,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-05-08 13:07:16,NULL,NULL,NULL
1407,7523,65167.jpeg,65167_thumb.jpeg,65617,,1,2,2014-05-08 13:40:48,NULL,NULL,NULL
1408,3907,65167.jpeg,65167_thumb.jpeg,65617,,1,2,2014-05-09 11:48:50,NULL,NULL,NULL
1409,7040,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-05-09 12:33:29,NULL,NULL,NULL
1410,10644,87620.Sanggye Puntsok.jpg,87620.Sanggye Puntsok_thumb.jpg,87620,,1,2,2014-05-15 13:01:08,NULL,NULL,NULL
1411,5349,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-05-20 9:27:01,NULL,NULL,NULL
1413,5849,Jamyang Choje 80488.jpg,Jamyang Choje 80488_thumb.jpg,80488,,1,2,2014-05-20 10:42:28,NULL,NULL,NULL
1414,3762,Sherab Sengge 79799.jpg,Sherab Sengge 79799_thumb.jpg,79799,,1,2,2014-05-20 13:05:13,NULL,NULL,NULL
1416,13220,200005Bonstupa.jpg,200005Bonstupa_thumb.jpg,200005,,1,2,2014-06-09 12:54:45,NULL,NULL,NULL
1417,13221,200005Bonstupa.jpg,200005Bonstupa_thumb.jpg,200005,,1,2,2014-06-09 13:08:08,NULL,NULL,NULL
1418,13222,200005Bonstupa.jpg,200005Bonstupa_thumb.jpg,200005,,1,2,2014-06-10 7:52:57,NULL,NULL,NULL
1419,12785,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-06-16 8:41:49,NULL,NULL,NULL
1424,10548,Sakya Monastery 81872.jpg,Sakya Monastery 81872_thumb.jpg,81872,,1,2,2014-07-17 15:04:01,NULL,NULL,NULL
1425,2340,Bodong Monastery 81872.jpg,Bodong Monastery 81872_thumb.jpg,81872,,1,2,2014-07-17 16:08:38,NULL,NULL,NULL
1426,5408,Sharchen1 87083.jpg,Sharchen1 87083_thumb.jpg,87083,,1,2,2014-07-18 14:35:55,2,2014-07-18 14:36:26,NULL
1427,5408,Sharchen2 87083.jpg,Sharchen2 87083_thumb.jpg,87083,,0,2,2014-07-18 14:36:53,NULL,NULL,NULL
1428,7512,86902.pelden tsultrim.jpg,86902.pelden tsultrim_thumb.jpg,86902,,1,2,2014-07-18 15:41:44,2,2014-07-28 19:58:54,NULL
1429,7512,Pelden Tsultrim 94518.jpg,Pelden Tsultrim 94518_thumb.jpg,94518,,0,2,2014-07-31 14:13:07,NULL,NULL,NULL
1430,6412,Buddhagupta 657.jpg,Buddhagupta 657_thumb.jpg,657,,1,2,2014-08-11 16:13:53,NULL,NULL,NULL
1431,12169,Kongtrul 02 102236.jpg,Kongtrul 02 102236_thumb.jpg,102236,,0,2,2014-08-18 14:05:21,NULL,NULL,NULL
1432,12169,Second Kongtrul 102236.jpg,Second Kongtrul 102236_thumb.jpg,102236,,1,2,2014-08-18 14:06:19,NULL,NULL,NULL
1433,5626,Buddhasri 65008.jpg,Buddhasri 65008_thumb.jpg,65008,,0,2,2014-08-18 14:11:20,NULL,NULL,NULL
1434,3902,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-09-05 11:01:35,NULL,NULL,NULL
1435,3903,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-09-05 11:26:08,NULL,NULL,NULL
1436,3904,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-09-05 11:39:38,NULL,NULL,NULL
1437,7069,Jetsundampa 02 50083.jpg,Jetsundampa 02 50083_thumb.jpg,50083,,1,2,2014-09-08 16:02:16,NULL,NULL,NULL
1438,13202,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-09-08 16:47:37,NULL,NULL,NULL
1439,13203,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-09-09 12:11:38,NULL,NULL,NULL
1440,13201,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-09-09 13:08:03,NULL,NULL,NULL
1441,2469,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-09-09 13:31:41,NULL,NULL,NULL
1442,13225,200005Bonstupa.jpg,200005Bonstupa_thumb.jpg,200005,,1,2,2014-09-16 13:23:27,NULL,NULL,NULL
1444,2666,Seventh Zhamar 48222.jpg,Seventh Zhamar 48222_thumb.jpg,48222,,0,2,2014-10-09 15:12:40,NULL,NULL,NULL
1445,5926,Situ 03 Tashi Peljor 560.jpg,Situ 03 Tashi Peljor 560_thumb.jpg,560,,1,2,2014-10-09 15:31:20,NULL,NULL,NULL
1447,8126,Ninth Situ 22267.jpg,Ninth Situ 22267_thumb.jpg,22267,,1,2,2014-10-15 9:30:20,NULL,NULL,NULL
1448,13226,peacock feather 1014.jpg,peacock feather 1014_thumb.jpg,1014,,1,2,2014-10-21 15:18:07,NULL,NULL,NULL
1449,3178,Mila 700067.jpg,Mila 700067_thumb.jpg,700067,,0,2,2014-10-21 15:21:33,NULL,NULL,NULL
1450,8651,Tare Lhamo.jpg,Tare Lhamo_thumb.jpg,,,0,2,2014-10-29 12:23:56,NULL,NULL,NULL
1451,8651,Terton Couple with Khenpo Jigme Phuntsok.jpg,Terton Couple with Khenpo Jigme Phuntsok_thumb.jpg,,,0,2,2014-10-29 12:24:17,NULL,NULL,NULL
1452,8651,KTL & NJP on Teaching Thrones.jpg,KTL & NJP on Teaching Thrones_thumb.jpg,,,0,2,2014-10-29 12:24:26,NULL,NULL,NULL
1453,8650,Namtrul Jigme Puntsok.jpg,Namtrul Jigme Puntsok_thumb.jpg,,,0,2,2014-10-29 12:49:13,2,2014-10-30 10:25:32,NULL
1456,8650,Terton Couple with Khenpo Jigme Phuntsok.jpg,Terton Couple with Khenpo Jigme Phuntsok_thumb.jpg,,,0,2,2014-10-29 12:49:36,NULL,NULL,NULL
1457,8650,NJP Closeup.jpg,NJP Closeup_thumb.jpg,,,1,2,2014-10-30 10:25:12,NULL,NULL,NULL
1458,8651,KTL Closeup.jpg,KTL Closeup_thumb.jpg,,,0,2,2014-10-30 10:27:34,NULL,NULL,NULL
1459,5151,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-10-31 11:39:17,NULL,NULL,NULL
1460,13227,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-10-31 11:52:04,NULL,NULL,NULL
1461,5159,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-10-31 15:19:32,NULL,NULL,NULL
1462,13228,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-10-31 15:29:31,2,2014-10-31 15:29:37,NULL
1463,13229,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-10-31 15:38:50,NULL,NULL,NULL
1464,13230,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-11-24 15:18:19,NULL,NULL,NULL
1465,13231,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-11-24 15:49:35,NULL,NULL,NULL
1466,5997,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-11-24 16:16:37,2,2014-11-24 16:16:52,NULL
1467,13232,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-11-24 16:24:42,NULL,NULL,NULL
1468,13233,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-12-02 10:59:43,NULL,NULL,NULL
1469,13234,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-12-02 11:38:15,NULL,NULL,NULL
1470,13235,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-02 11:54:09,NULL,NULL,NULL
1471,13236,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-02 12:04:48,NULL,NULL,NULL
1472,13237,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-12-02 13:48:10,NULL,NULL,NULL
1473,13238,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-02 13:54:22,NULL,NULL,NULL
1474,13239,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-12-02 14:04:28,NULL,NULL,NULL
1475,13240,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-12-02 14:23:37,NULL,NULL,NULL
1476,13241,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-12-02 14:59:59,NULL,NULL,NULL
1477,13242,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-02 15:27:27,NULL,NULL,NULL
1478,10878,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-12-04 11:58:31,NULL,NULL,NULL
1480,9690,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-12-15 13:39:20,NULL,NULL,NULL
1481,61,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-19 10:05:42,NULL,NULL,NULL
1482,620,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-19 10:18:46,NULL,NULL,NULL
1483,6147,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-12-19 11:24:43,NULL,NULL,NULL
1484,2561,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-19 11:37:21,NULL,NULL,NULL
1485,2606,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2014-12-19 12:12:42,NULL,NULL,NULL
1486,6578,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2014-12-19 12:33:01,NULL,NULL,NULL
1487,6134,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2014-12-19 13:03:06,2,2014-12-19 13:03:11,NULL
1489,9394,mp1.jpg,mp1_thumb.jpg,,,1,2,2015-01-15 11:49:13,NULL,NULL,NULL
1490,7775,Yangonpa Tukgyi Dorje74069.jpg,Yangonpa Tukgyi Dorje74069_thumb.jpg,74069,,1,2,2015-01-22 10:41:55,NULL,NULL,NULL
1491,8964,Shes_rab.jpeg,Shes_rab_thumb.jpeg,,,1,233,2015-02-02 15:54:37,NULL,NULL,NULL
1492,1869,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2015-02-12 11:45:06,NULL,NULL,NULL
1493,7718,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2015-02-26 14:15:49,NULL,NULL,NULL
1496,6257,sabzang_pakpa.jpg,sabzang_pakpa_thumb.jpg,,"Jackson, Mirror of the Buddha, p. 18",1,233,2015-03-02 12:32:21,233,2015-03-02 12:32:40,NULL
1497,5795,jamchen choje.jpg,jamchen choje_thumb.jpg,101513,,0,2,2015-03-02 17:55:17,NULL,NULL,NULL
1498,5795,jamchen_choje.jpg,jamchen_choje_thumb.jpg,101513,,1,233,2015-03-18 14:33:38,NULL,NULL,NULL
1499,2510,57037_Padampa_Sanggye.jpg,57037_Padampa_Sanggye_thumb.jpg,57037,,1,233,2015-03-18 15:12:06,233,2015-03-18 15:18:20,NULL
1500,12405,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2015-04-08 16:46:15,NULL,NULL,NULL
1501,6721,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2015-04-08 17:02:51,NULL,NULL,NULL
1502,6138,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2015-04-10 15:31:56,NULL,NULL,NULL
1503,7551,Orgyen_Tendzin_Norbu.jpg,Orgyen_Tendzin_Norbu_thumb.jpg,,Tertön Sogyal Trust,1,2,2015-04-21 11:51:00,342,2020-07-07 21:44:02,NULL
1504,8085,953stupa.jpg,953stupa_thumb.jpg,953,,1,2,2015-04-24 14:14:25,NULL,NULL,NULL
1505,13404,65167.jpeg,65167_thumb.jpeg,65167,,1,2,2015-04-24 14:29:35,NULL,NULL,NULL
1506,13423,795stupa.jpg,795stupa_thumb.jpg,795,,1,2,2015-04-24 14:43:20,NULL,NULL,NULL
1507,6122,89141 Trulzhik tsultrim.jpg,89141 Trulzhik tsultrim_thumb.jpg,89141,,1,2,2015-04-28 13:46:08,NULL,NULL,NULL
1509,13425,peacock feather 1014.jpg,peacock feather 1014_thumb.jpg,1014,,1,2,2015-05-04 15:44:07,NULL,NULL,NULL
1510,9287,peacock feather 1014.jpg,peacock feather 1014_thumb.jpg,1014,,1,2,2015-05-05 11:55:37,NULL,NULL,NULL
1511,13426,peacock feather 1014.jpg,peacock feather 1014_thumb.jpg,1014,,1,2,2015-05-05 13:39:54,NULL,NULL,NULL
1512,13427,peacock feather 1014.jpg,peacock feather 1014_thumb.jpg,1014,,1,2,2015-05-05 15:15:04,NULL,NULL,NULL
1513,13428,peacock feather 1014.jpg,peacock feather 1014_thumb.jpg,1014,,1,2,2015-05-05 15:19:11,NULL,NULL,NULL
1514,4387,Chungtsang 02 2666.jpg,Chungtsang 02 2666_thumb.jpg,1034,,1,2,2015-05-08 14:34:24,2,2015-05-08 14:35:46,NULL
1515,6569,Second Drigung Chetsang 416.jpg,Second Drigung Chetsang 416_thumb.jpg,1034,,1,2,2015-05-08 14:35:00,NULL,NULL,NULL
1516,2314,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2015-05-19 11:34:56,NULL,NULL,NULL
1517,3194,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2015-05-19 12:00:21,NULL,NULL,NULL
1518,3204,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-19 12:23:17,NULL,NULL,NULL
1519,3189,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-19 12:56:16,NULL,NULL,NULL
1520,3191,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-19 13:04:02,NULL,NULL,NULL
1521,4327,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-19 13:16:38,NULL,NULL,NULL
1523,1974,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-19 13:31:10,NULL,NULL,NULL
1524,7545,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-26 17:02:15,NULL,NULL,NULL
1525,13429,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2015-05-28 13:38:58,NULL,NULL,NULL
1526,13430,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2015-05-28 14:40:55,NULL,NULL,NULL
1527,13431,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-28 15:26:04,NULL,NULL,NULL
1528,13432,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2015-05-28 15:57:03,NULL,NULL,NULL
1529,13433,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2015-05-28 16:23:41,NULL,NULL,NULL
1530,13434,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-28 16:58:41,NULL,NULL,NULL
1531,13435,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-05-29 13:20:55,NULL,NULL,NULL
1532,13436,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2015-06-02 10:28:39,NULL,NULL,NULL
1533,13437,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2015-06-02 15:52:06,NULL,NULL,NULL
