teacher_id,tbrc_teacher_id,teacher_default_name,teacher_default_name-_lang-encoding,teacher_has_bio,student_id,student_bdrc_id,student_default_name,student_default_name-_lang-encoding,student_has_bio
8836,P626,ngag dbang chos kyi blo gros,bo-x-ewts,NO,13820,,Kunzang Dechen,en,YES
8895,P6313,pad+ma gar dbang bstan 'dzin,bo-x-ewts,NO,11003,P8297,Jampel Gyepai Dorje,en,YES
8899,P6318,byams pa chos 'dzin,bo-x-ewts,NO,2541,P1271,Takla Norbu,en,YES
8920,P6337,jigs med dkon mchog,bo-x-ewts,NO,8972,P6387,Lekshe Chokyi Drayang,en,YES
8947,P6363,jam dpal blo gros,bo-x-ewts,NO,2541,P1271,Takla Norbu,en,YES
9019,P6429,rol pa'i rdo rje,bo-x-ewts,NO,12171,P9371,Lobzang Dorje,en,YES
9083,P6489,dpa' bo chos dbyings rdo rje,bo-x-ewts,NO,2541,P1271,Takla Norbu,en,YES
9275,P667,d+harma shrI,bo-x-ewts,NO,5805,P346,Polhane Sonam Tobgye,en,YES
9389,P6775,byang chub snang ba,bo-x-ewts,NO,7373,P4892,Chegompa Sherab Dorje,en,YES
9491,P687,ngag gi dbang po,bo-x-ewts,NO,4611,P287,Zhabkar Tsokdruk Rangdrol,en,YES
9587,P6957,thub bstan chos 'phel,bo-x-ewts,NO,12742,P9906,Khyenrab Sengge,en,YES
9587,P6957,thub bstan chos 'phel,bo-x-ewts,NO,12981,P3JM56,Pema Gargyi Wangchuk,en,YES
9633,P7,gyur med rdo rje,bo-x-ewts,NO,5805,P346,Polhane Sonam Tobgye,en,YES
9668,P703,pad+ma dbang chen bstan 'dzin   'phrin las,bo-x-ewts,NO,13843,,Tseten Yudron,en,YES
9677,P704,e ta rA dza,bo-x-ewts,NO,13788,,Chime Dolkar,en,YES
9699,P706,chos kyi rgya mtsho,bo-x-ewts,NO,12171,P9371,Lobzang Dorje,en,YES
9709,P707,pad+ma 'gro 'dul gsang sngags   gling pa,bo-x-ewts,NO,10083,P742,Sera Khandro Kunzang Dekyong Wangmo,en,YES
9759,P7116,nam mkha' rgyal po,bo-x-ewts,NO,9761,P7118,Konchok Gyeltsen,en,YES
9760,P7117,karma gsal byed,bo-x-ewts,NO,9761,P7118,Konchok Gyeltsen,en,YES
9792,P7147,dpal ldan blo gros rgyal mtshan,bo-x-ewts,NO,12745,P9909,Ngawang Lodro Nyingpo,en,YES
9895,P724,ngag dbang dpal bzang,bo-x-ewts,NO,8972,P6387,Lekshe Chokyi Drayang,en,YES
9895,P724,ngag dbang dpal bzang,bo-x-ewts,NO,12981,P3JM56,Pema Gargyi Wangchuk,en,YES
9895,P724,ngag dbang dpal bzang,bo-x-ewts,NO,13809,,Tsering Wangmo,en,YES
9934,P7279,ngag dbang yon tan bzang po,bo-x-ewts,NO,11437,P8697,Jampel Namdrol Chokyi Gyeltsen,en,YES
9966,P7308,blo gros phun tshogs,bo-x-ewts,NO,11290,P8564,Jigme Tsewang Dudul,en,YES
9979,P732,thub bstan bshad sgrub rgya   mtsho,bo-x-ewts,NO,11003,P8297,Jampel Gyepai Dorje,en,YES
9979,P732,thub bstan bshad sgrub rgya   mtsho,bo-x-ewts,NO,12742,P9906,Khyenrab Sengge,en,YES
10001,P734,klong chen ye shes rdo rje,bo-x-ewts,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
10001,P734,klong chen ye shes rdo rje,bo-x-ewts,NO,13811,,Lama Gyurdrak,en,YES
10019,P736,Dudjom Rinpoche,en,NO,13834,,Lama Tharchin,en,NO
10019,P736,Dudjom Rinpoche,en,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
10019,P736,Dudjom Rinpoche,en,NO,13648,P8LS76445,Sindrang Yab Gomchen Dorje Lopen Chewang Rinzin Tagchungdarpa,en,YES
10019,P736,Dudjom Rinpoche,en,NO,13811,,Lama Gyurdrak,en,YES
10019,P736,Dudjom Rinpoche,en,NO,13843,,Tseten Yudron,en,YES
10063,P740,bstan 'dzin rgyal mtshan,bo-x-ewts,NO,3955,P227,Khyenrab Norbu,en,YES
10063,P740,bstan 'dzin rgyal mtshan,bo-x-ewts,NO,10355,P7679,Kunga Tenpai Nyima,en,YES
10063,P740,bstan 'dzin rgyal mtshan,bo-x-ewts,NO,12479,P966,Tubten Lekshe Gyatso,en,YES
10073,P741,gyur med rdo rje,bo-x-ewts,NO,3485,P1GS60402,Do Dasel Wangmo,en,YES
10103,P744,pad+ma dri med,bo-x-ewts,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
10103,P744,pad+ma dri med,bo-x-ewts,NO,12839,P9901,Tulku Urgyen,en,YES
10103,P744,pad+ma dri med,bo-x-ewts,NO,13820,,Kunzang Dechen,en,YES
10135,P747,dpal 'byor lhun grub rdo rje,bo-x-ewts,NO,13648,P8LS76445,Sindrang Yab Gomchen Dorje Lopen Chewang Rinzin Tagchungdarpa,en,YES
10205,P7535,byams pa dpal ldan chos mdzad,bo-x-ewts,NO,12741,P9905,Nyiga Kunga Nyima,en,YES
10326,P7650,pad+ma 'phrin las snying po,bo-x-ewts,NO,12839,P9901,Tulku Urgyen,en,YES
10344,P7668,kun dga' bstan pa'i blo gros,bo-x-ewts,NO,12741,P9905,Nyiga Kunga Nyima,en,YES
10449,P7767,jam dbyangs shes rab rgya   mtsho,bo-x-ewts,NO,12741,P9905,Nyiga Kunga Nyima,en,YES
10449,P7767,jam dbyangs shes rab rgya   mtsho,bo-x-ewts,NO,12745,P9909,Ngawang Lodro Nyingpo,en,YES
10450,P7768,jam dbyangs rin chen rdo rje,bo-x-ewts,NO,13795,,Wara Zhabdrung Tenpai Nyima,en,YES
10454,P7771,phu khang dge bshes blo bzang   rgya mtsho,bo-x-ewts,NO,13825,,Ngawang Tashi Dechen Dorje,en,YES
10711,P8020,"taring, rinchen dolma",en,NO,2424,P1166,Horkhang Sonam Pelbar,en,YES
10743,P8050,Konchok Gyurme,en,NO,12839,P9901,Tulku Urgyen,en,YES
10743,P8050,Konchok Gyurme,en,NO,13747,,Chime Dorje,en,YES
10743,P8050,Konchok Gyurme,en,NO,13748,,Lama Sangngak,en,YES
10795,P810,dpal ldan chos kyi rgyal mtshan,bo-x-ewts,NO,13796,,Wara Zhabdrung Jamyang Namkha Gyeltsen,en,YES
10984,P828,Dudul Dorje,en,NO,13839,,Drubgyud Tulku,en,YES
11031,P8321,thub bstan rgya mtsho,bo-x-ewts,NO,12171,P9371,Lobzang Dorje,en,YES
11178,P846,Kunzik Chokyi Nangwa,en,NO,13840,,Drubgyud Tulku,en,YES
11259,P8536,bsod nams don grub,bo-x-ewts,NO,8972,P6387,Lekshe Chokyi Drayang,en,YES
11265,P8541,mgon 'grub,bo-x-ewts,NO,8972,P6387,Lekshe Chokyi Drayang,en,YES
11363,P863,Mipam Chokyi Wangpo,en,NO,11385,P865,Rangjung Rigpai Dorje,en,YES
11418,P868,gtsug lag snang ba dbang   phyug,bo-x-ewts,NO,11385,P865,Rangjung Rigpai Dorje,en,YES
11418,P868,gtsug lag snang ba dbang   phyug,bo-x-ewts,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
11433,P8693,pad+ma bde chen bzang po,bo-x-ewts,NO,9594,P6963,Kunga Pelden,en,YES
12040,P925,Pema Wangchok Gyelpo,en,NO,2069,P10497,Rinchen Dorje,en,YES
12040,P925,Pema Wangchok Gyelpo,en,NO,8507,P5941,Chokyi Wozer,en,YES
12040,P925,Pema Wangchok Gyelpo,en,NO,10355,P7679,Kunga Tenpai Nyima,en,YES
12040,P925,Pema Wangchok Gyelpo,en,NO,11290,P8564,Jigme Tsewang Dudul,en,YES
12040,P925,Pema Wangchok Gyelpo,en,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
12040,P925,Pema Wangchok Gyelpo,en,NO,13841,,Karma Jangchub Gyelpo,en,YES
12093,P930,grags pa rgya mtsho,bo-x-ewts,NO,11385,P865,Rangjung Rigpai Dorje,en,YES
12104,P931,Karma Jamyang Khyentse Wozer,en,NO,11385,P865,Rangjung Rigpai Dorje,en,YES
12104,P931,Karma Jamyang Khyentse Wozer,en,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
12169,P937,Khyentse Wozer,en,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
12169,P937,Khyentse Wozer,en,NO,13820,,Kunzang Dechen,en,YES
12371,P956,Chokyi Jungne,en,NO,13839,,Drubgyud Tulku,en,YES
12381,P957,dkon mchog 'od zer,bo-x-ewts,NO,13839,,Drubgyud Tulku,en,YES
12435,P962,kun dga' bstan pa'i rgyal   mtshan,bo-x-ewts,NO,12745,P9909,Ngawang Lodro Nyingpo,en,YES
12489,P967,kun dga' bstan pa'i rgyal   mtshan,bo-x-ewts,NO,10355,P7679,Kunga Tenpai Nyima,en,YES
12504,P9684,dpal ldan rgyal mtshan,bo-x-ewts,NO,13693,P4CZ366523,Lobzang Wanggyel,en,YES
12504,P9684,dpal ldan rgyal mtshan,bo-x-ewts,NO,13694,P8LS76437,Tenzin Chodrak,en,YES
12522,P970,jam dbyangs chos kyi rgyal mtshan,bo-x-ewts,NO,4820,P2DB5980,Druk Khenpo Ngawang Yonten Gyatso,en,YES
12522,P970,jam dbyangs chos kyi rgyal mtshan,bo-x-ewts,NO,10355,P7679,Kunga Tenpai Nyima,en,YES
12522,P970,jam dbyangs chos kyi rgyal mtshan,bo-x-ewts,NO,11290,P8564,Jigme Tsewang Dudul,en,YES
12522,P970,jam dbyangs chos kyi rgyal mtshan,bo-x-ewts,NO,13654,P8LS76435,Jamyang Khyentse Chokyi Wangchuk,en,YES
12522,P970,jam dbyangs chos kyi rgyal mtshan,bo-x-ewts,NO,13707,P1PD108248,Tubten Gyeltsen,en,YES
12532,P9709,jam dbyangs grags pa,bo-x-ewts,NO,8507,P5941,Chokyi Wozer,en,YES
12532,P9709,jam dbyangs grags pa,bo-x-ewts,NO,12839,P9901,Tulku Urgyen,en,YES
12533,P971,bsam gtan blo gros,bo-x-ewts,NO,10355,P7679,Kunga Tenpai Nyima,en,YES
12533,P971,bsam gtan blo gros,bo-x-ewts,NO,12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,en,YES
12584,P976,kun dga' snying po,bo-x-ewts,NO,12745,P9909,Ngawang Lodro Nyingpo,en,YES
12584,P976,kun dga' snying po,bo-x-ewts,NO,13186,P10MS14669,Pema Trinle,en,YES
12602,P9776,jam dpal mthu stobs,bo-x-ewts,NO,5894,P3542,Tubten Lhundrub,en,YES
12606,P978,ngag dbang mthu stobs dbang phyug,bo-x-ewts,NO,12479,P966,Tubten Lekshe Gyatso,en,YES
12617,P979,drag shul 'phrin las rin chen,bo-x-ewts,NO,4310,P2597,Jampa Kunga Tenzin,en,YES
12625,P9797,sangs rgyas chos 'phel,bo-x-ewts,NO,9761,P7118,Konchok Gyeltsen,en,YES
12629,P980,ngag dbang kun dga' rin chen,bo-x-ewts,NO,7882,P5368,Jigme Tsultrim Namgyel,en,YES
12629,P980,ngag dbang kun dga' rin chen,bo-x-ewts,NO,12479,P966,Tubten Lekshe Gyatso,en,YES
12775,P3JM10,ser shul mkhan po,bo-x-ewts,NO,12171,P9371,Lobzang Dorje,en,YES
12776,P3JM11,mgar ba'i mkhan po 'jigs 'od,bo-x-ewts,NO,12171,P9371,Lobzang Dorje,en,YES
12777,P3JM12,klu shul mkhan po,bo-x-ewts,NO,12171,P9371,Lobzang Dorje,en,YES
12800,P9962,dze ta kar+Na,bo-x-ewts,NO,8454,P5893,Kunpang Delek Rinchen,en,YES
13216,P8LS13193,Lobzang Tubten Jigme Gyeltsen,en,NO,11437,P8697,Jampel Namdrol Chokyi Gyeltsen,en,YES
13218,P8LS12558,Ngawang Lobzang Yeshe Tenpai Gyeltsen,en,NO,3822,P215,Tubten Chokyi Nyima,en,YES
13251,P1KG4183,ngag dbang mkhyen brtse thub bstan snying po,bo-x-ewts,NO,10355,P7679,Kunga Tenpai Nyima,en,YES
13282,P8LS12194,Ngawang Khyentse Norbu,en,NO,12981,P3JM56,Pema Gargyi Wangchuk,en,YES
13553,P821,Chodrak Gyatso,en,NO,2162,P10582,Tashi Namgyel,en,YES
13554,P385,Mikyo Dorje,en,NO,13836,,Trinle Kunkyab Pelzangpo,en,YES
13556,P889,Wangchuk Dorje,en,NO,13837,,Drubgyud Tulku,en,YES
13575,P8LS13183,gyur med pad+ma rdo rje,bo-x-ewts,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
13576,P1649,Tenzin Gyatso,en,NO,8972,P6387,Lekshe Chokyi Drayang,en,YES
13576,P1649,Tenzin Gyatso,en,NO,11437,P8697,Jampel Namdrol Chokyi Gyeltsen,en,YES
13576,P1649,Tenzin Gyatso,en,NO,12180,P938,Karma Rangjung Kunkhyab,en,YES
13577,P1AG97,Ngedon Drubpai Dorje,en,NO,12839,P9901,Tulku Urgyen,en,YES
13599,P8LS12189,Tendzin Chokyi Nangwa,en,NO,13821,P3CN27002,Gergan Konchok Sonam,en,YES
13660,P4CZ10578,Devākaracandra,en,NO,6194,P3816,Rongzom Chokyi Zangpo,en,YES
13662,P8LS15530,yab rong ban rin chen tshul khrims,bo-x-ewts,NO,6194,P3816,Rongzom Chokyi Zangpo,en,YES
13667,P1TD24,ngag dbang thub bstan chos kyi dbang phyug/,bo-x-ewts,NO,7882,P5368,Jigme Tsultrim Namgyel,en,YES
13667,P1TD24,ngag dbang thub bstan chos kyi dbang phyug/,bo-x-ewts,NO,11437,P8697,Jampel Namdrol Chokyi Gyeltsen,en,YES
13678,P11MS232,Dezhung Lungrik Nyima,en,NO,12741,P9905,Nyiga Kunga Nyima,en,YES
13678,P11MS232,Dezhung Lungrik Nyima,en,NO,13186,P10MS14669,Pema Trinle,en,YES
13678,P11MS232,Dezhung Lungrik Nyima,en,NO,13677,P8LS76440,Ngawang Nyima,en,YES
13680,P1PD90412,jam dpal bstan 'dzin phrin las,bo-x-ewts,NO,12741,P9905,Nyiga Kunga Nyima,en,YES
13685,P2KG228978,rig 'dzin 'ja' lus rdo rje,bo-x-ewts,NO,12171,P9371,Lobzang Dorje,en,YES
13774,P2CN574,Indrabodhi,en,NO,13773,P4CZ10542,Gelongma Pelmo,en,YES
13807,P8LS13715,Minling Chung Rinpoche Ngawang Chokyi Drakpa,en,NO,12479,P966,Tubten Lekshe Gyatso,en,YES
13808,P4CZ333431,Lhatsun Tulku Lobzang Tubten Gelek Rabgye,en,NO,11437,P8697,Jampel Namdrol Chokyi Gyeltsen,en,YES
13808,P4CZ333431,Lhatsun Tulku Lobzang Tubten Gelek Rabgye,en,NO,12479,P966,Tubten Lekshe Gyatso,en,YES
13827,P1KG21101,dge bshes chos grags,bo-x-ewts,NO,2424,P1166,Horkhang Sonam Pelbar,en,YES
