teacher_id,teacher_tbrc_rid,teacher_default_name,teacher_default_name-_lang-encoding,teacher_has_bio,student_id,student_tbrc_rid,student_default_name,student_default_name-_lang-encoding,student_has_bio
1798,P1025,chos rje dpal,,NO,11138,P8422,chos dpal dar byang,,NO
1804,P10255,rin chen zla ba,,NO,5504,P3183,kun dga' rnam rgyal,,NO
1805,P10256,byang chub brtson 'grus,,NO,5504,P3183,kun dga' rnam rgyal,,NO
1806,P10257,dpal 'byor bzang po,,NO,5504,P3183,kun dga' rnam rgyal,,NO
1807,P10258,shes rab dpal ldan,,NO,5504,P3183,kun dga' rnam rgyal,,NO
1808,P10259,byang chub grags pa,,NO,5504,P3183,kun dga' rnam rgyal,,NO
1810,P10260,tshal min chos rje ngag dbang   bzang po,,NO,5504,P3183,kun dga' rnam rgyal,,NO
1811,P10261,drung kun bzang rtse pa bsod   nams rgyal mtshan,,NO,5504,P3183,kun dga' rnam rgyal,,NO
1813,P10263,nam mkha' rig 'dzin,,NO,12286,P9480,thugs mchog 'od 'bar,,NO
1814,P10264,pad+ma dbang rgyal,,NO,1815,P10265,rdo rje thogs med,,NO
1815,P10265,rdo rje thogs med,,NO,1816,P10266,gyur med blo ldan,,NO
1816,P10266,gyur med blo ldan,,NO,1817,P10267,pad+ma bshes gnyen,,NO
1817,P10267,pad+ma bshes gnyen,,NO,1818,P10268,phrin las lhun grub,,NO
1817,P10267,pad+ma bshes gnyen,,NO,11875,P9099,jigs med go cha,,NO
1818,P10268,phrin las lhun grub,,NO,1819,P10269,o rgyan rang grol rdo rje,,NO
1819,P10269,o rgyan rang grol rdo rje,,NO,1821,P10270,phrin las dar rgyas,,NO
1919,P1036,shes rab bzang po,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
1952,P1039,sangs rgyas 'phel,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
3280,P1945,blo gros rin chen,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5865,P3514,dkon mchog blo gros,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5866,P3515,sangs rgyas dpal bzang,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5867,P3516,blo gros dbang phyug,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5868,P3517,dpal ldan mgon po,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5869,P3518,byams pa chos 'od,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5870,P3519,bkra shis rgyal mtshan,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5872,P3520,dpal ldan rgyal po,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5873,P3521,rdo rje rgyal po,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5874,P3522,rin chen rgyal mtshan,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5875,P3523,mgon po bzang po,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5876,P3524,mchog rgyal ba,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
5877,P3525,nam mkha' bsod nams,,NO,1820,P1027,Muchen Sanggye Rinchen,,YES
1821,P10270,phrin las dar rgyas,,NO,1822,P10271,gyur med nges don bstan 'phel,,NO
1822,P10271,gyur med nges don bstan 'phel,,NO,1823,P10272,bsod nams mchog ldan,,NO
1823,P10272,bsod nams mchog ldan,,NO,1824,P10273,tshe dbang rig 'dzin rgya   mtsho,,NO
1824,P10273,tshe dbang rig 'dzin rgya   mtsho,,NO,1825,P10274,thub bstan rgyal mtshan,,NO
1825,P10274,thub bstan rgyal mtshan,,NO,4358,P264,Jamgon Kongtrul Lodro Taye,,YES
1834,P10282,bsam 'grub rdo rje,,NO,1835,P10283,rin chen bsam 'grub,,NO
1835,P10283,rin chen bsam 'grub,,NO,8136,P5599,o rgyan dpal bzang,,NO
1836,P10284,kun bzang dbang po,,NO,9096,P650,chos dbyings rang grol,,NO
1837,P10285,rig 'dzin dbang rgyal,,NO,1838,P10286,gsang bdag rdo rje,,NO
1838,P10286,gsang bdag rdo rje,,NO,1839,P10287,kun bzang pad+ma tshe dbang,,NO
1839,P10287,kun bzang pad+ma tshe dbang,,NO,1840,P10288,o rgyan rang grol,,NO
1840,P10288,o rgyan rang grol,,NO,1841,P10289,thub bstan,,NO
1841,P10289,thub bstan,,NO,4291,P258,Jamyang Khyentse Wangpo,,YES
10082,P7419,zhang khrom,,NO,1848,P10295,don yod rdo rje,,NO
1848,P10295,don yod rdo rje,,NO,1849,P10296,rol pa'i rdo rje,,NO
1850,P10297,byang chub dpal mo,,NO,1851,P10298,tshul khrims rgya mtsho,,NO
1851,P10298,tshul khrims rgya mtsho,,NO,6384,P399,rin chen phun tshogs chos kyi   rgyal po,,NO
5620,P329,ngag dbang thub bstan dbang   phyug,,NO,1856,P10301,skal bzang rab rgyas rgya mtsho,,NO
1856,P10301,skal bzang rab rgyas rgya mtsho,,NO,5967,P3610,Yeshe Tenpai Gyeltsen,,NO
1861,P10306,kun dga' phrin las dbang mo,,NO,11726,P8963,kun dga' dpal bzang,,NO
1862,P10307,rin chen rgya mtsho,,NO,11726,P8963,kun dga' dpal bzang,,NO
11726,P8963,kun dga' dpal bzang,,NO,1863,P10308,kun dga' dar rgyas,,NO
11726,P8963,kun dga' dpal bzang,,NO,1864,P10309,yon tan lhun grub,,NO
11726,P8963,kun dga' dpal bzang,,NO,1866,P10310,jam dbyangs bstan 'dzin,,NO
11726,P8963,kun dga' dpal bzang,,NO,1867,P10311,chos skyong lhun grub,,NO
1868,P10312,grags pa dpal bzang,,NO,11726,P8963,kun dga' dpal bzang,,NO
11726,P8963,kun dga' dpal bzang,,NO,1870,P10314,bkra shis rgya mtsho,,NO
5443,P3126,bsam gtan 'od zer,,NO,1887,P1033,grags pa rgyal mtshan,,NO
1887,P1033,grags pa rgyal mtshan,,NO,10497,P782,Lowo Khenchen Sonam Lhundrub,,YES
1887,P1033,grags pa rgyal mtshan,,NO,8242,P5695,legs pa'i 'byung gnas,,NO
1887,P1033,grags pa rgyal mtshan,,NO,9889,P7234,jam dbyangs nam mkha' brtan pa,,NO
8781,P62,dpal 'byor shes rab,,NO,1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,YES
3278,P1943,gzhon nu rgyal mchog,,NO,1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,YES
3309,P1971,sangs rgyas dpal ba,,NO,1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,YES
3310,P1972,kun dga' dpal,,NO,1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,YES
3311,P1973,nam mkha' rnal 'byor,,NO,1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,YES
10418,P7739,dbang 'od bzang po,,NO,1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,YES
10420,P7740,dpal 'od pa,,NO,1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,YES
4589,P285,bstan pa'i nyi ma,,NO,1901,P10342,Kunga Chopak Tubten Nyima,,YES
2357,P1105,dkon mchog dpal 'dzin,,NO,1901,P10342,Kunga Chopak Tubten Nyima,,YES
3886,P2207,jam dpal tshul khrims,,NO,1901,P10342,Kunga Chopak Tubten Nyima,,YES
5908,P3556,mkhas grub bstan 'dzin,,NO,1903,P10344,Gendun Chokyi Wangchuk,,YES
1904,P10345,dge 'dun zla grags,,NO,1903,P10344,Gendun Chokyi Wangchuk,,YES
1905,P10346,ang smon sprul sku,,NO,1903,P10344,Gendun Chokyi Wangchuk,,YES
1906,P10347,ngag dbang chos 'phel,,NO,3049,P1737,Lobzang Tenpai Gyeltsen,,YES
2668,P1388,karma bstan srung,,NO,1912,P10353,kun dga' 'od zer,,NO
2668,P1388,karma bstan srung,,NO,1913,P10354,karma 'jigs med,,NO
2668,P1388,karma bstan srung,,NO,1914,P10355,nyi zla grags pa,,NO
2668,P1388,karma bstan srung,,NO,1915,P10356,byams pa bde chen bzang po,,NO
2668,P1388,karma bstan srung,,NO,1916,P10357,snye thang ras pa,,NO
1917,P10358,skya se rtogs ldan,,NO,1990,P10424,chos 'phel,,NO
1917,P10358,skya se rtogs ldan,,NO,2197,P10614,jam dbyangs bkra shis rnam   rgyal,,NO
5402,P3089,rig pa'i seng+ge,,NO,1918,P10359,jam dbyangs skya bo,,NO
9724,P7084,mdo sde dpal,,NO,1918,P10359,jam dbyangs skya bo,,NO
1920,P10360,dge 'dun phun tshogs,,NO,2436,P1177,Lobzang Dondrub,,YES
1952,P1039,sangs rgyas 'phel,,NO,1941,P1038,jam dbyangs kun dga' chos   bzang,,NO
2385,P1130,grags pa rgyal mtshan,,NO,1941,P1038,jam dbyangs kun dga' chos   bzang,,NO
2386,P1131,blo gros gzhon nu,,NO,1941,P1038,jam dbyangs kun dga' chos   bzang,,NO
2388,P1133,kha char ba,,NO,1941,P1038,jam dbyangs kun dga' chos   bzang,,NO
2389,P1134,gzhon nu seng+ge,,NO,1941,P1038,jam dbyangs kun dga' chos   bzang,,NO
1941,P1038,jam dbyangs kun dga' chos   bzang,,NO,12692,P986,dngos grub dpal 'bar,,NO
1941,P1038,jam dbyangs kun dga' chos   bzang,,NO,2390,P1135,lha dbang blo gros,,NO
1952,P1039,sangs rgyas 'phel,,NO,7370,P489,Paṇchen Bumdrak Sumpa,,YES
1952,P1039,sangs rgyas 'phel,,NO,7596,P5096,gsung rab rgya mtsho,,NO
1952,P1039,sangs rgyas 'phel,,NO,1985,P1042,Gorampa Sonam Sengge,,YES
7048,P4596,chos grub,,NO,1962,P104,don yod mkhas grub,,NO
7049,P4597,blo bzang dge legs,,NO,1962,P104,don yod mkhas grub,,NO
7050,P4598,byams pa chos ldan,,NO,1962,P104,don yod mkhas grub,,NO
7051,P4599,bsod nams don grub,,NO,1962,P104,don yod mkhas grub,,NO
1962,P104,don yod mkhas grub,,NO,2329,P108,Ngawang Jampa,,YES
1962,P104,don yod mkhas grub,,NO,5772,P343,mdo mkhar ba tshe ring dbang   rgyal,,NO
1962,P104,don yod mkhas grub,,NO,5805,P346,Polhane Sonam Tobgye,,YES
1962,P104,don yod mkhas grub,,NO,9361,P675,Lobzang Trinle,,YES
1962,P104,don yod mkhas grub,,NO,4735,P2984,rin chen don grub,,NO
1962,P104,don yod mkhas grub,,NO,6595,P4184,byams pa yon tan,,NO
2710,P1426,Konchok Yenlag,,NO,1981,P10416,Kyabdak Drubchok Wangpo,,YES
2717,P1432,Chokyi Wangchuk,,NO,1981,P10416,Kyabdak Drubchok Wangpo,,YES
7584,P5085,grags pa mchog dbyangs,,NO,1982,P10417,bstan 'dzin dar rgyas,,NO
2710,P1426,Konchok Yenlag,,NO,1983,P10418,nam mkha' bkra shis,,NO
5530,P3206,chos dpal shes rab,,NO,1985,P1042,Gorampa Sonam Sengge,,YES
1986,P10420,sna tshogs rang grol,,NO,6230,P385,Mikyo Dorje,,4
1988,P10422,chi med mkhas pa,,NO,3689,P2026,blo gros nor ldan,,NO
11634,P888,sangs rgyas rdo rje,,NO,1996,P1043,mi pham dge legs rnam rgyal,,NO
1996,P1043,mi pham dge legs rnam rgyal,,NO,4678,P2931,karma dpal grub,,NO
5336,P3027,blo bzang bstan pa'i nyi ma,,NO,2007,P1044,jigs med rab rgyas,,NO
2007,P1044,jigs med rab rgyas,,NO,5468,P315,ngag dbang chos ldan rgya mtsho,,NO
2007,P1044,jigs med rab rgyas,,NO,2356,P1104,jigs med rig pa'i seng+ge,,NO
2007,P1044,jigs med rab rgyas,,NO,5910,P3558,Konchok Gyepai Lodro,,YES
2710,P1426,Konchok Yenlag,,NO,2015,P10447,mdo rgyud rgya mtsho,,NO
2023,P10454,tshul khrims 'od zer,,NO,8964,P638,Sherab Wozer,,YES
2027,P10458,rdor rgyal ba,,NO,8964,P638,Sherab Wozer,,YES
2028,P10459,nyi ma rgyal mtshan,,NO,8964,P638,Sherab Wozer,,YES
2040,P1047,mdo sde rgyal mtshan,,NO,2029,P1046,Shongton Dorje Gyeltsen,,YES
2062,P1049,srag bde ba,,NO,2029,P1046,Shongton Dorje Gyeltsen,,YES
2073,P1050,sa dbang bzang po,,NO,2029,P1046,Shongton Dorje Gyeltsen,,YES
2083,P1051,laksmI ka ra,,NO,2029,P1046,Shongton Dorje Gyeltsen,,YES
3811,P2139,shes rab seng+ge,,NO,2029,P1046,Shongton Dorje Gyeltsen,,YES
4071,P2374,seng+ge rgyal mtshan,,NO,2029,P1046,Shongton Dorje Gyeltsen,,YES
6384,P399,rin chen phun tshogs chos kyi   rgyal po,,NO,2030,P10460,mi 'gyur las 'phro gling pa,,NO
2030,P10460,mi 'gyur las 'phro gling pa,,NO,6384,P399,rin chen phun tshogs chos kyi   rgyal po,,NO
2030,P10460,mi 'gyur las 'phro gling pa,,NO,3010,P1701,Lekden Dorje,,YES
2033,P10463,gtsug lag dpal dge,,NO,4626,P2885,Nubchen Sanggye Yeshe,,YES
2038,P10468,dge 'dun yar 'phel,,NO,2787,P1498,Jamyang Khyenrab Gyatso,,YES
2039,P10469,blo bzang 'byung gnas,,NO,2787,P1498,Jamyang Khyenrab Gyatso,,YES
2042,P10471,tshul khrims phun tshogs,,NO,2787,P1498,Jamyang Khyenrab Gyatso,,YES
2050,P10479,tshul khrims dpal,,NO,6438,P4037,kun dga' rgyal mtshan,,NO
2148,P1057,bsod nams rgyal mtshan,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2159,P1058,byang chub rgyal mtshan,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2170,P1059,shrI ta tha ga ta b+ha dra,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2192,P1061,shes rab rin chen,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
5496,P3176,shes rab dpal,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
6026,P3664,grags pa seng+ge,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
11480,P8737,grags pa seng+ge,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2205,P10621,rdo rje 'od zer,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2206,P10622,shes rab seng+ge,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2208,P10624,dbang phyug brtson 'grus,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2209,P10625,shes rab 'od zer,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2210,P10626,bras khud pa,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
2212,P10628,dkon mchog dpal,,NO,2051,P1048,Pakpa Lodro Gyeltsen,,YES
5304,P3,tshe brtan rnam rgyal,,NO,2072,P105,ye shes rgyal mtshan,,NO
2291,P107,blo bzang rnam rgyal,,NO,2072,P105,ye shes rgyal mtshan,,NO
2985,P168,dpal ldan ye shes,,NO,2072,P105,ye shes rgyal mtshan,,NO
5423,P3107,yon tan dar rgyas,,NO,2072,P105,ye shes rgyal mtshan,,NO
5601,P3271,ye shes dpal,,NO,2072,P105,ye shes rgyal mtshan,,NO
2072,P105,ye shes rgyal mtshan,,NO,2339,P109,Jampel Gyatso,,YES
2072,P105,ye shes rgyal mtshan,,NO,2974,P167,Shingza Paṇḍita Lobzang Dargye Gyatso,,YES
2072,P105,ye shes rgyal mtshan,,NO,4643,P290,ngag dbang blo bzang bstan pa'i   rgyal mtshan,,NO
2072,P105,ye shes rgyal mtshan,,NO,4730,P298,Konchok Tenpai Dronme,,YES
2072,P105,ye shes rgyal mtshan,,NO,4741,P299,ye shes brtson 'grus,,NO
2072,P105,ye shes rgyal mtshan,,NO,5317,P301,Ngawang Chopel,,YES
2072,P105,ye shes rgyal mtshan,,NO,5349,P304,Lobzang Yeshe Tenpa Rabgye,,YES
2072,P105,ye shes rgyal mtshan,,NO,5360,P305,Lobzang Gyeltsen Sengge,,YES
2072,P105,ye shes rgyal mtshan,,NO,5371,P306,Jangchub Chopel,,YES
2072,P105,ye shes rgyal mtshan,,NO,5381,P307,Jamyang Monlam,,YES
2072,P105,ye shes rgyal mtshan,,NO,5403,P309,ngag dbang bstan 'dzin 'phrin   las,,NO
2072,P105,ye shes rgyal mtshan,,NO,2368,P1115,ye shes bstan 'dzin,,NO
2072,P105,ye shes rgyal mtshan,,NO,3729,P2063,blo bzang thugs rje,,NO
2072,P105,ye shes rgyal mtshan,,NO,3799,P2128,dam chos yar 'phel,,NO
2072,P105,ye shes rgyal mtshan,,NO,4127,P2426,rin chen dbang rgyal,,NO
2072,P105,ye shes rgyal mtshan,,NO,4499,P2767,Lobzang Monlam,,YES
2072,P105,ye shes rgyal mtshan,,NO,4501,P2769,Lobzang Tashi,,YES
2072,P105,ye shes rgyal mtshan,,NO,5695,P3359,ye shes chos grags,,NO
2072,P105,ye shes rgyal mtshan,,NO,5774,P3431,ngag dbang chos 'byor,,NO
2072,P105,ye shes rgyal mtshan,,NO,6478,P4076,grags pa rgyal mtshan,,NO
2072,P105,ye shes rgyal mtshan,,NO,7364,P4884,blo bzang bstan 'dzin,,NO
2072,P105,ye shes rgyal mtshan,,NO,12222,P9419,dge 'dun 'jigs med rnam rgyal,,NO
2072,P105,ye shes rgyal mtshan,,NO,12231,P9427,blo bzang 'phrin las,,NO
2072,P105,ye shes rgyal mtshan,,NO,12559,P9736,dpal 'byor rgyal mtshan,,NO
8132,P5595,kun dga' grags pa,,NO,2081,P10508,yon tan bzang po,,NO
2081,P10508,yon tan bzang po,,NO,2082,P10509,lha mchog bzang po,,NO
2084,P10510,dung ru ba,,NO,5943,P359,phrin las lhun grub,,NO
2088,P10514,ye shes lhun grub,,NO,2085,P10511,pad+ma tshe dbang,,NO
2085,P10511,pad+ma tshe dbang,,NO,2086,P10512,jam dbyangs chos rgyan,,NO
2086,P10512,jam dbyangs chos rgyan,,NO,4291,P258,Jamyang Khyentse Wangpo,,YES
9633,P7,gyur med rdo rje,,NO,2087,P10513,tshe dbang mi 'gyur rdo rje,,NO
2087,P10513,tshe dbang mi 'gyur rdo rje,,NO,2088,P10514,ye shes lhun grub,,NO
5528,P3204,rgyal mtshan dge ba,,NO,2094,P1052,blo gros brtan pa,,NO
6376,P3982,go tam shrI,,NO,2094,P1052,blo gros brtan pa,,NO
2094,P1052,blo gros brtan pa,,NO,2104,P1053,Lotsāwa Chokden Lekpai Lodro,,YES
2094,P1052,blo gros brtan pa,,NO,5354,P3044,chos skyong dpal,,NO
2103,P10529,badz+ra ma ti,,NO,2108,P10533,gzhon nu,,NO
2511,P1244,rnam rgyal rdo rje,,NO,2104,P1053,Lotsāwa Chokden Lekpai Lodro,,YES
3810,P2138,bsod nams seng+ge,,NO,2104,P1053,Lotsāwa Chokden Lekpai Lodro,,YES
5404,P3090,sangs rgyas 'bum,,NO,2104,P1053,Lotsāwa Chokden Lekpai Lodro,,YES
6211,P3832,shes rab 'od zer,,NO,2104,P1053,Lotsāwa Chokden Lekpai Lodro,,YES
6271,P3887,lce 'bar,,NO,2104,P1053,Lotsāwa Chokden Lekpai Lodro,,YES
2106,P10531,phrin las rnam rgyal,,NO,2105,P10530,rin chen dar rgyas,,NO
2105,P10530,rin chen dar rgyas,,NO,5943,P359,phrin las lhun grub,,NO
2108,P10533,gzhon nu,,NO,2107,P10532,lha lung pa,,NO
2107,P10532,lha lung pa,,NO,2109,P10534,bde chen lhun grub,,NO
2109,P10534,bde chen lhun grub,,NO,2110,P10535,bkra shis dpal,,NO
2110,P10535,bkra shis dpal,,NO,9052,P646,Tashi Tobgyel,,YES
2121,P10545,tshul khrims 'byung gnas,,NO,8458,P5897,grub pa dpal,,NO
2122,P10546,star sgom,,NO,8458,P5897,grub pa dpal,,NO
11130,P8414,gzi brjid rgyal mtshan,,NO,2123,P10547,dbang phyug shes rab,,NO
2123,P10547,dbang phyug shes rab,,NO,2124,P10548,gzhon nu rgyal mtshan,,NO
2124,P10548,gzhon nu rgyal mtshan,,NO,2125,P10549,gzhon nu dpal ldan,,NO
2125,P10549,gzhon nu dpal ldan,,NO,2127,P10550,nam mkha' rgyal mtshan,,NO
2127,P10550,nam mkha' rgyal mtshan,,NO,4059,P2363,ngag gi dbang po,,NO
3011,P1702,sna tshogs rang grol,,NO,2128,P10551,byams pa phun tshogs,,NO
2128,P10551,byams pa phun tshogs,,NO,2131,P10554,grub mchog dbang po,,NO
2128,P10551,byams pa phun tshogs,,NO,2146,P10568,dpal 'byor shes rab,,NO
3011,P1702,sna tshogs rang grol,,NO,2129,P10552,karma bkra shis,,NO
2129,P10552,karma bkra shis,,NO,2131,P10554,grub mchog dbang po,,NO
3011,P1702,sna tshogs rang grol,,NO,2130,P10553,sangs rgyas 'od zer,,NO
2130,P10553,sangs rgyas 'od zer,,NO,2131,P10554,grub mchog dbang po,,NO
2131,P10554,grub mchog dbang po,,NO,2139,P10561,phrin las rgya mtsho,,NO
2133,P10556,rin chen 'od zer,,NO,2132,P10555,bka' brgyud phrin las dbang   phyug,,NO
2132,P10555,bka' brgyud phrin las dbang   phyug,,NO,4291,P258,Jamyang Khyentse Wangpo,,YES
2134,P10557,mthu stobs rgya mtsho,,NO,2133,P10556,rin chen 'od zer,,NO
2135,P10558,nges don bstan 'dzin chos kyi   rgya mtsho,,NO,2134,P10557,mthu stobs rgya mtsho,,NO
2136,P10559,dpal ldan rgya mtsho,,NO,2135,P10558,nges don bstan 'dzin chos kyi   rgya mtsho,,NO
2138,P10560,ye shes skal bzang,,NO,2136,P10559,dpal ldan rgya mtsho,,NO
10899,P8200,sugatasri,,NO,2137,P1056,Sakya Paṇḍita Kunga Gyeltsen,,YES
13043,P9954,danasila,,NO,2137,P1056,Sakya Paṇḍita Kunga Gyeltsen,,YES
13044,P9955,saM g+ha shrI,,NO,2137,P1056,Sakya Paṇḍita Kunga Gyeltsen,,YES
2139,P10561,phrin las rgya mtsho,,NO,2140,P10562,bka' brgyud sgron me,,NO
2140,P10562,bka' brgyud sgron me,,NO,2141,P10563,yon tan rgya mtsho,,NO
2142,P10564,ngag dbang kun bzang rang grol,,NO,10753,P806,Sonam Rinchen,,YES
2143,P10565,byams pa lha dbang rig 'dzin,,NO,10753,P806,Sonam Rinchen,,YES
2145,P10567,ngag dbang rnam rgyal,,NO,10633,P795,Ngawang Sonam Wangchuk,,YES
2146,P10568,dpal 'byor shes rab,,NO,10470,P779,Pelden Dondrub,,YES
11252,P853,Mipam Chokyi Lodro,,NO,2147,P10569,mtha' yas rdo rje,,NO
9073,P648,mdo sngags bstan 'dzin,,NO,2167,P10587,dam chos bzang po,,NO
2167,P10587,dam chos bzang po,,NO,5943,P359,phrin las lhun grub,,NO
9352,P674,rin chen rnam rgyal,,NO,2168,P10588,gyur med don ldan,,NO
2168,P10588,gyur med don ldan,,NO,4251,P2542,phrin las rnam rgyal,,NO
3011,P1702,sna tshogs rang grol,,NO,2169,P10589,don grub dpal,,NO
2169,P10589,don grub dpal,,NO,4374,P2654,yan pa blo bde,,NO
5755,P3413,bsod nams brtan pa,,NO,2172,P10591,chos rgyal dpal bzang,,NO
2178,P10598,dpal ldan seng+ge,,NO,3191,P1865,Jamyang Donyo Gyeltsen,,YES
2179,P10599,grags pa seng+ge,,NO,3191,P1865,Jamyang Donyo Gyeltsen,,YES
2921,P162,blo bzang don grub,,NO,2180,P106,Lobzang Yeshe,,YES
5520,P3198,dam tshig rdo rje,,NO,2180,P106,Lobzang Yeshe,,YES
6245,P3863,don yod rdo rje,,NO,2180,P106,Lobzang Yeshe,,YES
7205,P4738,blo bzang nor bu,,NO,2180,P106,Lobzang Yeshe,,YES
6002,P3642,blo brtan mnyam med,,NO,2181,P1060,Chim Namkha Drak,,YES
6003,P3643,bkra shis sgang pa,,NO,2181,P1060,Chim Namkha Drak,,YES
6383,P3989,ma Ni hUM 'bar,,NO,2181,P1060,Chim Namkha Drak,,YES
2182,P10600,chos dpal bzang po,,NO,3191,P1865,Jamyang Donyo Gyeltsen,,YES
5542,P3217,darpa na A tsarya,,NO,2192,P1061,shes rab rin chen,,NO
2192,P1061,shes rab rin chen,,NO,3006,P1699,Ngari Paṇchen Pema Wanggyel,,YES
10846,P815,karma 'phrin las pa,,NO,2197,P10614,jam dbyangs bkra shis rnam   rgyal,,NO
2204,P10620,dge 'dun bzang po,,NO,6230,P385,Mikyo Dorje,,4
2213,P10629,gzhon nu mgon po,,NO,2491,P1226,Lama Dampa Sonam Gyeltsen,,YES
11260,P8537,dam pa pad+ma,,NO,2216,P10631,jam dbyangs grub pa'i blo gros,,NO
2220,P10635,gar dbang nyin byed bshad   sgrub 'phrin las,,NO,2219,P10634,blo gros rgya mtsho,,NO
3146,P1824,rin chen bzang po,,NO,2223,P10638,jam dbyangs grags pa,,NO
10593,P7911,tshul khrims blo gros,,NO,2224,P10639,jam dbyangs chos kyi blo gros,,NO
5608,P3278,rin chen shes rab,,NO,2225,P1064,sangs rgyas sras,,NO
5749,P3407,rin chen 'od,,NO,2225,P1064,sangs rgyas sras,,NO
2225,P1064,sangs rgyas sras,,NO,5750,P3408,Bakton Zhonnu Tsultrim,,YES
2225,P1064,sangs rgyas sras,,NO,6256,P3873,rgyal bzang dpal,,NO
9214,P6610,kun bzang nyi ma,,NO,2240,P10653,gar dbang rgyal mchog gling pa,,NO
11436,P8696,thub bstan chos kyi grags pa,,NO,2241,P10654,jam dbyangs thub bstan snyan   grags,,NO
2248,P10660,ngag dbang yon tan,,NO,2246,P10659,pad+ma mchog dpal bzang po,,NO
6327,P3938,rgyal mtshan rin chen,,NO,2247,P1066,kun dga' smon lam,,NO
2252,P10664,ngag dbang 'jam dpal rgya mtsho,,NO,5092,P2JM371,dge rgyal mkhan po thub bstan rnam rgyal,,NO
2263,P10674,phrin las thogs med,,NO,2262,P10673,blo bzang bstan 'dzin bsam don   lhun grub,,NO
2265,P10676,dge 'dun bsam gtan,,NO,9450,P6832,dge 'dun blo bzang,,NO
2266,P10677,shes rab,,NO,9450,P6832,dge 'dun blo bzang,,NO
2267,P10678,jam dbyangs dge 'dun rgya   mtsho,,NO,9450,P6832,dge 'dun blo bzang,,NO
9450,P6832,dge 'dun blo bzang,,NO,2268,P10679,jigs med mkhas btsun lung rigs   rgya mtsho,,NO
2270,P10680,dpal ldan,,NO,9450,P6832,dge 'dun blo bzang,,NO
5608,P3278,rin chen shes rab,,NO,2280,P1069,Yeshe Rinchen,,YES
5609,P3279,tshul khrims dar ma,,NO,2280,P1069,Yeshe Rinchen,,YES
2285,P10694,ye shes bkra shis,,NO,4578,P284,blo bzang bstan 'dzin dpal   'byor,,NO
2286,P10695,grags pa blo bzang,,NO,4578,P284,blo bzang bstan 'dzin dpal   'byor,,NO
2287,P10696,rdo rje grags pa,,NO,4578,P284,blo bzang bstan 'dzin dpal   'byor,,NO
2351,P110,blo bzang byams pa,,NO,2291,P107,blo bzang rnam rgyal,,NO
2362,P111,jam dbyangs chos 'phel,,NO,2291,P107,blo bzang rnam rgyal,,NO
2373,P112,blo bzang 'phrin las,,NO,2291,P107,blo bzang rnam rgyal,,NO
2384,P113,blo bzang tshe dbang,,NO,2291,P107,blo bzang rnam rgyal,,NO
2395,P114,blo bzang rig grol,,NO,2291,P107,blo bzang rnam rgyal,,NO
2406,P115,phrin las chos 'phel,,NO,2291,P107,blo bzang rnam rgyal,,NO
2417,P116,chos kyi rgya mtsho,,NO,2291,P107,blo bzang rnam rgyal,,NO
2428,P117,lhun grub rgya mtsho,,NO,2291,P107,blo bzang rnam rgyal,,NO
5773,P3430,blo bzang mgon po,,NO,2291,P107,blo bzang rnam rgyal,,NO
2291,P107,blo bzang rnam rgyal,,NO,2439,P118,blo bzang 'byung gnas,,NO
2291,P107,blo bzang rnam rgyal,,NO,2450,P119,ye shes skal ldan,,NO
2291,P107,blo bzang rnam rgyal,,NO,3034,P1723,rgya mtsho mtha' yas,,NO
