teacher_id,tbrc_teacher_id,teacher_default_name,teacher_default_name-_lang-encoding,teacher_has_bio,student_id,student_bdrc_id,student_default_name,student_default_name-_lang-encoding,student_has_bio
3806,P2134,"thugs rje dpal bzang",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3807,P2135,"chos ldan dpal bzang",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3808,P2136,"gzhon mdzes",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3809,P2137,"yon tan 'bum",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3810,P2138,"bsod nams seng+ge",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3811,P2139,"shes rab seng+ge",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3812,P2140,"kun dga' rgyal po",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3813,P2141,"grub mchog pa",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
5379,P3067,"rin chen dpal bzang",1,NULL,3802,P2130,"grags pa gzhon nu",1,NULL
3802,P2130,"grags pa gzhon nu",1,NULL,3937,P2253,"Zhangton Gyawo Sonam Drakpa",1,5
4341,P2624,"byang chub dpal bzang po",1,NULL,3805,P2133,"bde ba dpal",1,NULL
5843,P3494,"yon tan dpal",1,NULL,3805,P2133,"bde ba dpal",1,NULL
3805,P2133,"bde ba dpal",1,NULL,4340,P2623,"grags pa bsod nams",1,NULL
5539,P3214,"dA na shI la",1,NULL,3810,P2138,"bsod nams seng+ge",1,NULL
6328,P3939,"chos kyi bzang po",1,NULL,3810,P2138,"bsod nams seng+ge",1,NULL
3810,P2138,"bsod nams seng+ge",1,NULL,5540,P3215,"sangs rgyas ye shes",1,NULL
6367,P3974,"Kyobpa Pel Zangpo",2,5,3811,P2139,"shes rab seng+ge",2,NULL
8312,P5758,"gzhon nu ye shes",1,NULL,3811,P2139,"shes rab seng+ge",1,NULL
9887,P7232,"chos kyi dbang phyug",1,NULL,3811,P2139,"shes rab seng+ge",1,NULL
3811,P2139,"shes rab seng+ge",1,NULL,4296,P2584,"yon tan rgya mtsho",1,NULL
3811,P2139,"shes rab seng+ge",1,NULL,5405,P3091,"dpal ldan seng+ge",1,NULL
3811,P2139,"shes rab seng+ge",1,NULL,5467,P3149,"ye shes dpal ba",1,NULL
3811,P2139,"shes rab seng+ge",1,NULL,5750,P3408,"Bakton Zhonnu Tsultrim",1,5
3811,P2139,"shes rab seng+ge",1,NULL,6287,P3900,"bsod nams lhun grub",1,NULL
4357,P2639,"bsod nams ye shes",1,NULL,3814,P2142,"bsod nams grags pa",1,NULL
3818,P2146,"byams pa mgon",1,NULL,3815,P2143,"rig pa'i seng+ge",1,NULL
3819,P2147,"nyi ma rgyal mtshan",1,NULL,3815,P2143,"rig pa'i seng+ge",1,NULL
5605,P3275,"go lung pa gzhon nu dpal",1,NULL,3819,P2147,"nyi ma rgyal mtshan",1,NULL
12801,P9963,buddhasrijnana,3,NULL,3819,P2147,"nyi ma rgyal mtshan",3,NULL
4131,P243,"ngag dbang tshul khrims don   ldan",1,NULL,3822,P215,"Tubten Chokyi Nyima",1,5
7298,P4823,"bstan 'dzin dbang rgyal",1,NULL,3822,P215,"Tubten Chokyi Nyima",1,5
3822,P215,"Tubten Chokyi Nyima",2,5,4131,P243,"ngag dbang tshul khrims don   ldan",2,NULL
3823,P2150,"ngag dbang snyan grags",1,NULL,7071,P4616,"ngag dbang bstan 'dzin",1,NULL
3827,P2154,"skal bzang rnam rgyal",1,NULL,5381,P307,"Jamyang Monlam",1,5
3828,P2155,"blo bzang dge legs",1,NULL,5381,P307,"Jamyang Monlam",1,5
6065,P37,"Ngawang Lobzang Gyatso",2,5,3829,P2156,"blo bzang 'phrin las",2,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,3829,P2156,"blo bzang 'phrin las",1,NULL
5331,P3022,"Lobzang Gyatso",2,5,3829,P2156,"blo bzang 'phrin las",2,NULL
5639,P3308,"blo bzang bstan pa rab rgyas",1,NULL,3829,P2156,"blo bzang 'phrin las",1,NULL
5796,P3451,"Jinpa Gyatso",2,5,3829,P2156,"blo bzang 'phrin las",2,NULL
6244,P3862,"ngag dbang blo gros",1,NULL,3829,P2156,"blo bzang 'phrin las",1,NULL
6250,P3868,"blo bzang mkhas btsun",1,NULL,3829,P2156,"blo bzang 'phrin las",1,NULL
6265,P3881,"byams pa rin chen",1,NULL,3829,P2156,"blo bzang 'phrin las",1,NULL
6955,P4511,"nam mkha' bsod nams grags pa",1,NULL,3829,P2156,"blo bzang 'phrin las",1,NULL
8334,P5779,"blo bzang bstan pa'i rgyal   mtshan",1,NULL,3829,P2156,"blo bzang 'phrin las",1,NULL
3829,P2156,"blo bzang 'phrin las",1,NULL,3962,P2276,"blo bzang don grub",1,NULL
3829,P2156,"blo bzang 'phrin las",1,NULL,6226,P3846,"blo bzang dbang rgyal",1,NULL
3829,P2156,"blo bzang 'phrin las",1,NULL,6255,P3872,"'jam dpal grags pa",1,NULL
3829,P2156,"blo bzang 'phrin las",1,NULL,6556,P4147,"blo bzang zhi ba",1,NULL
6505,P410,"Ngawang Tashi",2,5,3830,P2157,"dge 'dun rgya mtsho",2,NULL
6543,P4135,"dge 'dun mchog grub",1,NULL,3830,P2157,"dge 'dun rgya mtsho",1,NULL
3830,P2157,"dge 'dun rgya mtsho",1,NULL,6961,P4517,"dkon mchog dam chos yar 'phel",1,NULL
3833,P216,"blo bzang don ldan",1,NULL,8158,P5619,"dpal ldan bstan pa'i rgyal   mtshan",1,NULL
3836,P2162,"ngag dbang 'jigs med",1,NULL,4709,P296,"blo bzang chos kyi nyi ma",1,NULL
3837,P2163,"blo bzang dpal sbyin",1,NULL,4709,P296,"blo bzang chos kyi nyi ma",1,NULL
3841,P2167,"'jam dbyangs grags pa",1,NULL,3838,P2164,"sbyin pa don grub rgya mtsho",1,NULL
3841,P2167,"'jam dbyangs grags pa",1,NULL,6048,P3684,"dge 'dun dam chos rgyal mtshan",1,NULL
3855,P218,"a lags kha rgya",1,NULL,3844,P217,"blo bzang bshad sgrub rgya   mtsho",1,NULL
3853,P2178,"ngag dbang bsam gtan",1,NULL,3852,P2177,"ye shes mkhas grub nyi ma",1,NULL
3856,P2180,"bde legs 'od",1,NULL,3854,P2179,"bkra shis 'od",1,NULL
3854,P2179,"bkra shis 'od",1,NULL,6544,P4136,"grags pa 'od pa",1,NULL
3857,P2181,"byams pa thub dbang",1,NULL,3955,P227,"Khyenrab Norbu",1,5
3857,P2181,"byams pa thub dbang",1,NULL,3858,P2182,"dge 'dun snyan grags",1,NULL
3857,P2181,"byams pa thub dbang",1,NULL,3859,P2183,"lhun grub grags pa",1,NULL
3857,P2181,"byams pa thub dbang",1,NULL,3860,P2184,"ngag dbang chos 'byor",1,NULL
3857,P2181,"byams pa thub dbang",1,NULL,3861,P2185,"bstan pa yar 'phel",1,NULL
3857,P2181,"byams pa thub dbang",1,NULL,3862,P2186,"tshul khrims snyan grags",1,NULL
3857,P2181,"byams pa thub dbang",1,NULL,11905,P9126,"lhun grub dpal 'byor",1,NULL
4493,P2761,"Ngawang Namkha Zangpo",2,5,3864,P2188,"dge 'dun bde chen",2,NULL
3864,P2188,"dge 'dun bde chen",1,NULL,2963,P166,"dbyangs can dga' ba'i blo gros",1,NULL
3864,P2188,"dge 'dun bde chen",1,NULL,5635,P3304,"ngag dbang yar 'phel",1,NULL
3865,P2189,"blo bzang chos kyi nyi ma",1,NULL,2963,P166,"dbyangs can dga' ba'i blo gros",1,NULL
4642,P29,"Sherab Gyatso",2,5,3866,P219,"Gendun Chopel",2,5
3866,P219,"Gendun Chopel",2,5,7335,P4857,"zla ba bzang po",2,NULL
4730,P298,"Konchok Tenpai Dronme",2,5,3867,P2190,"dkon mchog don yod",2,NULL
3868,P2191,"'jam dbyangs",1,NULL,3867,P2190,"dkon mchog don yod",1,NULL
4589,P285,"bstan pa'i nyi ma",1,NULL,3869,P2192,"dkon mchog nyi ma",1,NULL
4730,P298,"Konchok Tenpai Dronme",2,5,3869,P2192,"dkon mchog nyi ma",2,NULL
6198,P382,"Jamyang Tubten Nyima",2,5,3869,P2192,"dkon mchog nyi ma",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,3873,P2196,"dkon mchog dar rgyas",2,NULL
3874,P2197,"chos 'phel don grub",1,NULL,4578,P284,"blo bzang bstan 'dzin dpal   'byor",1,NULL
3879,P2200,"grags pa 'byang chub",1,NULL,3876,P2199,"grags pa rgyal mtshan",1,NULL
3880,P2201,"nam mkha' 'od zer",1,NULL,3876,P2199,"grags pa rgyal mtshan",1,NULL
6526,P412,"Ngawang Chokden",2,5,3877,P22,"Longdol Lama Ngawang Lobzang",2,5
10742,P805,"Ngawang Kunga Lodro",2,5,3877,P22,"Longdol Lama Ngawang Lobzang",2,5
3953,P2268,"'phags pa don grub",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
3970,P2283,"ye shes mtha' yas",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
3992,P2302,"dge 'dun bkra shis",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
3996,P2306,"thabs mkhas rgya mtsho",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
3997,P2307,"klu sgrub rgya mtsho",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
4005,P2314,"ngag dbang don grub",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
4007,P2316,"chos rdo rje",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
4497,P2765,"Ngawang Chodrak",2,5,3877,P22,"Longdol Lama Ngawang Lobzang",2,5
5834,P3486,"'jam dpal rgya mtsho",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
8227,P5681,"ngag dbang 'phrin las bzang po",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
8237,P5690,"dpal ldan bstan pa'i rgyal   mtshan",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
8238,P5691,"snyan grags",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
8239,P5692,"don grub",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
8244,P5697,"blo bzang rgyal mtshan",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
8249,P5700,"blo bzang tshul khrims",1,NULL,3877,P22,"Longdol Lama Ngawang Lobzang",1,5
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,4643,P290,"ngag dbang blo bzang bstan pa'i   rgyal mtshan",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,4698,P295,"blo bzang chos kyi dbang phyug",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5317,P301,"Ngawang Chopel",2,5
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5338,P303,"Ngawang Tendar",2,5
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5360,P305,"Lobzang Gyeltsen Sengge",2,5
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5371,P306,"Jangchub Chopel",2,5
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5381,P307,"Jamyang Monlam",2,5
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5856,P3505,"blo bzang 'phrin las",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5857,P3506,"skal bzang mchog grub nyi ma",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,5981,P3623,"dge 'dun dpal bzang",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,6554,P4145,"mthu stobs nyi ma",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,6861,P4424,"bstan 'dzin chos 'phel",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,11545,P8796,"ngag dbang chos bzang",2,NULL
3877,P22,"Longdol Lama Ngawang Lobzang",2,5,12231,P9427,"blo bzang 'phrin las",2,NULL
4611,P287,"Zhabkar Tsokdruk Rangdrol",2,5,3883,P2204,"Pema Rangdol",2,5
9590,P696,"Changlung Pelchen Namkha Jigme",2,5,3883,P2204,"Pema Rangdol",2,5
5198,P2JM467,"nam mkha' 'jigs med",1,NULL,3883,P2204,"Pema Rangdol",1,5
3883,P2204,"Pema Rangdol",2,5,5998,P3639,"kun bzang stobs ldan dbang po",2,NULL
4611,P287,"Zhabkar Tsokdruk Rangdrol",2,5,3884,P2205,"skal ldan rang grol",2,NULL
9590,P696,"Changlung Pelchen Namkha Jigme",2,5,3884,P2205,"skal ldan rang grol",2,NULL
5198,P2JM467,"nam mkha' 'jigs med",1,NULL,3884,P2205,"skal ldan rang grol",1,NULL
3891,P2211,"dge 'dun 'od zer",1,NULL,3885,P2206,"blo bzang lung rtogs chos kyi   rgya mtsho",1,NULL
5490,P3170,"Lobzang Tenpai Gyeltsen",2,5,3885,P2206,"blo bzang lung rtogs chos kyi   rgya mtsho",2,NULL
4557,P282,"ye shes rgya mtsho",1,NULL,3886,P2207,"'jam dpal tshul khrims",1,NULL
4501,P2769,"Lobzang Tashi",2,5,3886,P2207,"'jam dpal tshul khrims",2,NULL
3886,P2207,"'jam dpal tshul khrims",1,NULL,5490,P3170,"Lobzang Tenpai Gyeltsen",1,5
3886,P2207,"'jam dpal tshul khrims",1,NULL,5492,P3172,"ngag dbang tshul khrims rnam   rgyal",1,NULL
3887,P2208,"blo bzang bstan 'dzin",1,NULL,5490,P3170,"Lobzang Tenpai Gyeltsen",1,5
3888,P2209,"dge 'dun rgyal mtshan",1,NULL,5490,P3170,"Lobzang Tenpai Gyeltsen",1,5
7063,P4609,"'phrin las rgya mtsho",1,NULL,3889,P221,"Jigme Damcho Gyatso",1,5
5099,P2JM378,"Pema Tsewang Gyatso",2,5,3889,P221,"Jigme Damcho Gyatso",2,5
3889,P221,"Jigme Damcho Gyatso",2,5,7169,P4704,"Lobzang Shedrub Gyatso",2,5
3891,P2211,"dge 'dun 'od zer",1,NULL,5490,P3170,"Lobzang Tenpai Gyeltsen",1,5
3892,P2212,"dpal ldan grags pa",1,NULL,5599,P327,"Lobzang Tubten Chokyi Gyeltsen",1,NULL
3902,P2221,"Chung Dorje Drakpa",2,5,3903,P2222,"Tokkhawa Rinchen Sengge",2,5
3908,P2227,"zhi ba'i blo gros",1,NULL,11295,P8569,"dkon mchog 'phrin las ngag   dbang chos rgyal",1,NULL
3909,P2228,"chos kyi blo gros",1,NULL,7900,P5384,"dkon mchog nges don chos   bsgrags rgya mtsho",1,NULL
3913,P2231,"thugs rje nyi ma",1,NULL,3910,P2229,"dkon mchog chos skyabs",1,NULL
3914,P2232,"chos nyid nor bu",1,NULL,3910,P2229,"dkon mchog chos skyabs",1,NULL
3923,P2240,"dkon mchog bstan pa",1,NULL,3910,P2229,"dkon mchog chos skyabs",1,NULL
3910,P2229,"dkon mchog chos skyabs",1,NULL,7900,P5384,"dkon mchog nges don chos   bsgrags rgya mtsho",1,NULL
3913,P2231,"thugs rje nyi ma",1,NULL,3912,P2230,"dkon mchog bstan 'dzin chos kyi   blo gros",1,NULL
3914,P2232,"chos nyid nor bu",1,NULL,3913,P2231,"thugs rje nyi ma",1,NULL
3923,P2240,"dkon mchog bstan pa",1,NULL,3913,P2231,"thugs rje nyi ma",1,NULL
11306,P8579,"dkon mchog bstan 'dzin byang   chub dbang po",1,NULL,3913,P2231,"thugs rje nyi ma",1,NULL
3923,P2240,"dkon mchog bstan pa",1,NULL,3914,P2232,"chos nyid nor bu",1,NULL
4077,P238,"Lobzang Jangchub Tenpei Dronme",2,5,3922,P224,"dge 'dun lung rtogs rab rgyas",2,NULL
4218,P251,"blo bzang tshul khrims rgya   mtsho",1,NULL,3922,P224,"dge 'dun lung rtogs rab rgyas",1,NULL
4589,P285,"bstan pa'i nyi ma",1,NULL,3923,P2240,"dkon mchog bstan pa",1,NULL
11167,P845,"Tendzin Pemai Gyeltsen",2,NULL,3923,P2240,"dkon mchog bstan pa",2,NULL
11178,P846,"Kunzik Chokyi Nangwa",2,NULL,3923,P2240,"dkon mchog bstan pa",2,NULL
3923,P2240,"dkon mchog bstan pa",1,NULL,3924,P2241,"dkon mchog rang grol nyi ma",1,NULL
3923,P2240,"dkon mchog bstan pa",1,NULL,3925,P2242,"'phrin las dbang phyug",1,NULL
5624,P3293,Virupa,2,NULL,3930,P2247,"su kha siddhi",2,NULL
3930,P2247,"su kha siddhi",1,NULL,6285,P39,"Khyungpo Neljor",1,5
3931,P2248,"chos kyi shes rab",1,NULL,12307,P95,"brtson 'grus seng+ge",1,NULL
7059,P4605,"blo bzang chos dbyings",1,NULL,3933,P225,"ngag dbang chos 'grub",1,NULL
3936,P2252,"Drigung Lotsāwa Maṇikaśrījñāna",2,5,11632,P8878,"Rinchen Pel",2,5
9201,P66,"Rangjung Dorje",2,5,3937,P2253,"Zhangton Gyawo Sonam Drakpa",2,5
5540,P3215,"sangs rgyas ye shes",1,NULL,3937,P2253,"Zhangton Gyawo Sonam Drakpa",1,5
3937,P2253,"Zhangton Gyawo Sonam Drakpa",2,5,1296,P0RK695,"rin po che grags tshul ba",2,NULL
6897,P4458,"chos kyi ye shes",1,NULL,3943,P2259,"brtson 'grus seng+ge",1,NULL
8307,P5753,"kha mo ze'u pa",1,NULL,3943,P2259,"brtson 'grus seng+ge",1,NULL
3943,P2259,"brtson 'grus seng+ge",1,NULL,3957,P2271,"Droton Dutsi Drakpa",1,5
3943,P2259,"brtson 'grus seng+ge",1,NULL,11232,P8510,"ma bdun pa",1,NULL
6795,P4364,"bstan pa'i rgyal mtshan",1,NULL,3944,P226,"'jam dbyangs blo gros",1,NULL
6796,P4365,"blo bzang chos nyid",1,NULL,3944,P226,"'jam dbyangs blo gros",1,NULL
6797,P4366,"blo bzang sbyin pa",1,NULL,3944,P226,"'jam dbyangs blo gros",1,NULL
6798,P4367,"'jam dpal blo gros",1,NULL,3944,P226,"'jam dbyangs blo gros",1,NULL
6799,P4368,"byams pa bstan 'dzin rgya mtsho",1,NULL,3944,P226,"'jam dbyangs blo gros",1,NULL
3945,P2260,"dkon mchog",1,NULL,6110,P374,"Konchok Tenpai Gyatso",1,5
3946,P2261,"blo gros",1,NULL,6110,P374,"Konchok Tenpai Gyatso",1,5
6110,P374,"Konchok Tenpai Gyatso",2,5,3947,P2262,"'jam dbyangs thub bstan rgya   mtsho",2,NULL
6110,P374,"Konchok Tenpai Gyatso",2,5,3948,P2263,"bstan 'dzin rgya mtsho",2,NULL
6110,P374,"Konchok Tenpai Gyatso",2,5,3949,P2264,"bstan 'dzin rgya mtsho",2,NULL
12828,P999,"Sonam Gyatso",2,5,3954,P2269,"dam chos yar 'phel",2,NULL
4662,P2917,"blo gros legs bzang",1,NULL,3954,P2269,"dam chos yar 'phel",1,NULL
7787,P5274,"dpal 'byor rgya mtsho",1,NULL,3954,P2269,"dam chos yar 'phel",1,NULL
3954,P2269,"dam chos yar 'phel",1,NULL,9839,P719,"Lobzang Chokyi Gyeltsen",1,5
6990,P4543,"rdo rje rgyal mtshan",1,NULL,3955,P227,"Khyenrab Norbu",1,5
7518,P5025,"rnga bo che",1,NULL,3955,P227,"Khyenrab Norbu",1,5
3955,P227,"Khyenrab Norbu",2,5,5894,P3542,"Tubten Lhundrub",2,5
3955,P227,"Khyenrab Norbu",2,5,7331,P4853,"byams pa 'phrin las",2,NULL
3955,P227,"Khyenrab Norbu",2,5,7520,P5027,"blo bzang thabs mkhas",2,NULL
3955,P227,"Khyenrab Norbu",2,5,8906,P6324,"Karma Chopel",2,5
3955,P227,"Khyenrab Norbu",2,5,4758,P2DB13646,"chos dbyings 'od ldan",2,NULL
10687,P80,"Gendun Drub",2,5,7251,P478,"kun dga' bde legs rin chen",2,NULL
6746,P432,"Baso Chokyi Gyeltsen",2,5,7251,P478,"kun dga' bde legs rin chen",2,NULL
12757,P992,"blo gros sbas pa",1,NULL,7251,P478,"kun dga' bde legs rin chen",1,NULL
7251,P478,"kun dga' bde legs rin chen",1,NULL,11114,P84,"Gendun Gyatso",1,5
3958,P2272,"gzhon nu seng+ge",1,NULL,3957,P2271,"Droton Dutsi Drakpa",1,5
5790,P3446,"Tumton Lodro Drakpa",2,5,3957,P2271,"Droton Dutsi Drakpa",2,5
6369,P3976,"bdud rtsi char chen",1,NULL,3957,P2271,"Droton Dutsi Drakpa",1,5
6387,P3992,"dar ma rgyal mtshan",1,NULL,3957,P2271,"Droton Dutsi Drakpa",1,5
6392,P3997,"rdo ston pa",1,NULL,3957,P2271,"Droton Dutsi Drakpa",1,5
3957,P2271,"Droton Dutsi Drakpa",2,5,4359,P2640,"Sanggye Gompa Sengge",2,5
3957,P2271,"Droton Dutsi Drakpa",2,5,6393,P3998,"Chokyi Lama",2,5
3957,P2271,"Droton Dutsi Drakpa",2,5,6895,P4456,"Zhangtsun Dorje Wozer",2,5
3959,P2273,"brtson 'grus 'bar",1,NULL,3958,P2272,"gzhon nu seng+ge",1,NULL
3960,P2274,"shes rab 'bar",1,NULL,3958,P2272,"gzhon nu seng+ge",1,NULL
3960,P2274,"shes rab 'bar",1,NULL,3959,P2273,"brtson 'grus 'bar",1,NULL
5375,P3063,"dbang phyug tshul khrims",1,NULL,3959,P2273,"brtson 'grus 'bar",1,NULL
5376,P3064,"byang chub rdo rje",1,NULL,3959,P2273,"brtson 'grus 'bar",1,NULL
6076,P3709,"Pakpa Sherab",2,5,3959,P2273,"brtson 'grus 'bar",2,NULL
5372,P3060,"tshul khrims bla ma",1,NULL,3959,P2273,"brtson 'grus 'bar",1,NULL
3959,P2273,"brtson 'grus 'bar",1,NULL,5377,P3065,"chos kyi dbang phyug",1,NULL
4261,P2551,"Ngok Lotsāwa Loden Sherab",2,5,3960,P2274,"shes rab 'bar",2,NULL
4666,P2920,"grags pa rgyal mtshan",1,NULL,3960,P2274,"shes rab 'bar",1,NULL
3960,P2274,"shes rab 'bar",1,NULL,4262,P2552,"byang chub ye shes",1,NULL
5794,P345,"'jam dbyangs bde ba'i rdo rje",1,NULL,3961,P2275,"bsod nams bzang po",1,NULL
6526,P412,"Ngawang Chokden",2,5,3961,P2275,"bsod nams bzang po",2,NULL
5423,P3107,"yon tan dar rgyas",1,NULL,3961,P2275,"bsod nams bzang po",1,NULL
8210,P5666,"don grub chos 'phel",1,NULL,3961,P2275,"bsod nams bzang po",1,NULL
8224,P5679,"rin chen dam chos rgyal mtshan",1,NULL,3961,P2275,"bsod nams bzang po",1,NULL
3961,P2275,"bsod nams bzang po",1,NULL,5881,P353,"dge 'dun rgya mtsho",1,NULL
3961,P2275,"bsod nams bzang po",1,NULL,6526,P412,"Ngawang Chokden",1,5
3961,P2275,"bsod nams bzang po",1,NULL,3996,P2306,"thabs mkhas rgya mtsho",1,NULL
3961,P2275,"bsod nams bzang po",1,NULL,4005,P2314,"ngag dbang don grub",1,NULL
6065,P37,"Ngawang Lobzang Gyatso",2,5,3963,P2277,"'jam dbyangs grags pa",2,NULL
12190,P939,"ngag dbang bstan 'dzin 'phrin   las",1,NULL,3963,P2277,"'jam dbyangs grags pa",1,NULL
3964,P2278,"ngag dbang blo gros",1,NULL,3963,P2277,"'jam dbyangs grags pa",1,NULL
5393,P3080,"ngag dbang rdo rje",1,NULL,3963,P2277,"'jam dbyangs grags pa",1,NULL
5796,P3451,"Jinpa Gyatso",2,5,3963,P2277,"'jam dbyangs grags pa",2,NULL
5855,P3504,"blo bzang dar rgyas",1,NULL,3963,P2277,"'jam dbyangs grags pa",1,NULL
6264,P3880,"Lobsang Jamyang",2,NULL,3963,P2277,"'jam dbyangs grags pa",2,NULL
13047,P9958,"snying stobs rgya mtsho",1,NULL,3963,P2277,"'jam dbyangs grags pa",1,NULL
9126,P653,"Pema Rigdzin",2,5,3963,P2277,"'jam dbyangs grags pa",2,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,5871,P352,"Tsangyang Gyatso",1,5
3963,P2277,"'jam dbyangs grags pa",1,NULL,6580,P417,"Ngawang Konchok Nyima",1,5
3963,P2277,"'jam dbyangs grags pa",1,NULL,6646,P423,"Jamyang Zhepai Dorje",1,5
3963,P2277,"'jam dbyangs grags pa",1,NULL,12190,P939,"ngag dbang bstan 'dzin 'phrin   las",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,5394,P3081,"ngag dbang blo gros",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,5796,P3451,"Jinpa Gyatso",1,5
3963,P2277,"'jam dbyangs grags pa",1,NULL,6245,P3863,"don yod rdo rje",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,6541,P4133,"ngag dbang byams pa",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,8210,P5666,"don grub chos 'phel",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,8231,P5685,"don grub rgya mtsho",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,8234,P5688,"blo bzang bstan pa",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,10151,P7484,"blo bzang lha mchog",1,NULL
3963,P2277,"'jam dbyangs grags pa",1,NULL,9213,P661,"Tenpai Gyeltsen",1,5
3965,P2279,"blo bzang bstan dar",1,NULL,3964,P2278,"ngag dbang blo gros",1,NULL
9839,P719,"Lobzang Chokyi Gyeltsen",2,5,3965,P2279,"blo bzang bstan dar",2,NULL
3968,P2281,"don yod pa",1,NULL,3967,P2280,"rig pa'i seng+ge",1,NULL
3967,P2280,"rig pa'i seng+ge",1,NULL,12521,P97,"Sanggye Yeshe",1,5
3969,P2282,"na bza' ba",1,NULL,3968,P2281,"don yod pa",1,NULL
3968,P2281,"don yod pa",1,NULL,8205,P5661,"dge ba seng+ge",1,NULL
7284,P481,"ye shes rtse mo",1,NULL,3969,P2282,"na bza' ba",1,NULL
3971,P2284,"ye shes yar 'phel",1,NULL,3970,P2283,"ye shes mtha' yas",1,NULL
3994,P2304,"blo bzang bzod pa",1,NULL,3970,P2283,"ye shes mtha' yas",1,NULL
4007,P2316,"chos rdo rje",1,NULL,3970,P2283,"ye shes mtha' yas",1,NULL
3970,P2283,"ye shes mtha' yas",1,NULL,3996,P2306,"thabs mkhas rgya mtsho",1,NULL
3970,P2283,"ye shes mtha' yas",1,NULL,4663,P2918,"blo bzang chos 'phel",1,NULL
3970,P2283,"ye shes mtha' yas",1,NULL,5367,P3056,"blo bzang bstan 'dzin rgya   mtsho",1,NULL
3970,P2283,"ye shes mtha' yas",1,NULL,8227,P5681,"ngag dbang 'phrin las bzang po",1,NULL
3972,P2285,"blo bzang bstan 'dzin",1,NULL,3971,P2284,"ye shes yar 'phel",1,NULL
6264,P3880,"Lobsang Jamyang",2,NULL,3971,P2284,"ye shes yar 'phel",2,NULL
7251,P478,"kun dga' bde legs rin chen",1,NULL,3973,P2286,"skyabs mchog dpal bzang",1,NULL
7284,P481,"ye shes rtse mo",1,NULL,3973,P2286,"skyabs mchog dpal bzang",1,NULL
12883,P994,"Chokyi Dorje",2,5,3973,P2286,"skyabs mchog dpal bzang",2,NULL
4601,P2860,"sangs rgyas rgya mtsho",1,NULL,3973,P2286,"skyabs mchog dpal bzang",1,NULL
7319,P4842,"stobs ldan 'od zer",1,NULL,3973,P2286,"skyabs mchog dpal bzang",1,NULL
8209,P5665,"sangs rgyas rgya mtsho",1,NULL,3973,P2286,"skyabs mchog dpal bzang",1,NULL
3973,P2286,"skyabs mchog dpal bzang",1,NULL,12521,P97,"Sanggye Yeshe",1,5
3973,P2286,"skyabs mchog dpal bzang",1,NULL,13026,P997,"Wensapa Lobzang Dondrub",1,5
8986,P64,"Tsongkhapa Lobzang Drakpa",2,5,3974,P2287,"mdzes pa dpal ldan bzang po",2,NULL
