TOL ID,TBRC RID,Primary name,Primary name encoding,Wylie name,Tibetan,Title,Wylie title,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID
5268,P2JM67,bum 'phel,bo-x-ewts,bum 'phel,,,,,0,,,,0,,,,,
5269,P2JM68,bsod nams mgon po,bo-x-ewts,bsod nams mgon po,,,,,0,,,,0,,,,,
5270,P2JM7,sru bza' sgron skyid,bo-x-ewts,sru bza' sgron skyid,,,,,0,,,,0,,,,,
5271,P2JM70,ba ldong dgon pa skyabs,bo-x-ewts,ba ldong dgon pa skyabs,,,,,0,,,,0,,,,,
5272,P2JM71,bsod nams sgrol ma,bo-x-ewts,bsod nams sgrol ma,,,,,0,,,,0,,,F,,
5273,P2JM72,tshe dbang nor rgyas,bo-x-ewts,tshe dbang nor rgyas,,,,,0,,,,0,,,,,
5274,P2JM73,rgyal mo 'dzom,bo-x-ewts,rgyal mo 'dzom,,,,,0,,,,0,,,F,,
5275,P2JM74,d+ha na saM skrI ta,bo-x-ewts,d+ha na saM skrI ta,,,,,0,,,,0,,,,,
5276,P2JM75,d+ha na rakSi ta,bo-x-ewts,d+ha na rakSi ta,,,,,0,,,,0,,,,,
5277,P2JM76,d+harma b+ho d+hi,bo-x-ewts,d+harma b+ho d+hi,,,,,0,,,,0,,,,,
5278,P2JM77,d+harma rA dza,bo-x-ewts,d+harma rA dza,,,,,0,,,,0,,,,,
5279,P2JM78,blo gros byang chub,bo-x-ewts,blo gros byang chub,,,,,0,,,,0,,,,,
5280,P2JM79,shak byang,bo-x-ewts,shak byang,,,,,0,,,,0,,,,,
5282,P2JM80,shes rab skyid,bo-x-ewts,shes rab skyid,,,,,0,,,,0,,,F,,
5283,P2JM81,yang lang gzi chen,bo-x-ewts,yang lang gzi chen,,,,,0,,,,0,,,,,
5284,P2JM82,rnal ba snying po,bo-x-ewts,rnal ba snying po,,,,,0,,,,0,,,,,
5285,P2JM83,ram ston rgyal mtshan,bo-x-ewts,ram ston rgyal mtshan,,,,,0,,,,0,,,,,
5286,P2JM84,rba sgom dig ma,bo-x-ewts,rba sgom dig ma,,,,,0,,,,0,,,,,
5287,P2JM85,bon sgom ngo pa,bo-x-ewts,bon sgom ngo pa,,,,,0,,,,0,,,,,
5288,P2JM86,zi ston bsod rgyal,bo-x-ewts,zi ston bsod rgyal,,,,,0,,,,0,,,,,
5289,P2JM87,zhang ston sngags se,bo-x-ewts,zhang ston sngags se,,,,,0,,,,0,,,,,
5290,P2JM88,rta chung grags pa,bo-x-ewts,rta chung grags pa,,,,,0,,,,0,,,,,
5291,P2JM89,mgo bya tsha,bo-x-ewts,mgo bya tsha,,,,,0,,,,0,,,,,
5292,P2JM9,o bran dpal gyi gzhon nu,bo-x-ewts,o bran dpal gyi gzhon nu,,,,,0,,,,0,,,,,
5293,P2JM90,mig chung dbang seng,bo-x-ewts,mig chung dbang seng,,,,,0,,,,0,,,,,
5294,P2JM91,gos chos dbang,bo-x-ewts,gos chos dbang,,,,,0,,,,0,,,,,
5295,P2JM92,rdo rje 'od,bo-x-ewts,rdo rje 'od,,,,,0,,,,0,,,,,
5296,P2JM93,shangs pa nag po,bo-x-ewts,shangs pa nag po,,,,,0,,,,0,,,,,
5297,P2JM94,kha rag ston snying,bo-x-ewts,kha rag ston snying,,,,,0,,,,0,,,,,
5298,P2JM95,dar ma rdo rje,bo-x-ewts,dar ma rdo rje,,,,,0,,,,0,,,,,
5299,P2JM96,shak 'byung,bo-x-ewts,shak 'byung,,,,,0,,,,0,,,,,
5300,P2JM97,rdo rje rgyal mtshan,bo-x-ewts,rdo rje rgyal mtshan,,,,,0,,,,0,,,,,
5301,P2JM98,lha rje 'gar ston pa,bo-x-ewts,lha rje 'gar ston pa,,,,,0,,,,0,,,,,
5302,P2JM99,brtson 'grus seng ge,bo-x-ewts,brtson 'grus seng ge,,,,,0,,,,0,,,,,
5303,P2MS2275,blo bzang mchog grub rgya mtsho,bo-x-ewts,blo bzang mchog grub rgya mtsho,,,,,0,,,,0,,,M,,
5304,P3,tshe brtan rnam rgyal,bo-x-ewts,tshe brtan rnam rgyal,,,,,0,,,,0,,,M,,
5305,P30,mchog grub dkar po,bo-x-ewts,mchog grub dkar po,,,,,0,,,,0,,,M,,
5307,P3000,ngag dbang 'phrin las,bo-x-ewts,ngag dbang 'phrin las,,,,,0,,,,0,,,M,,
5308,P3001,tshangs ris lo tsA ba,bo-x-ewts,tshangs ris lo tsA ba,,,,,0,,,,0,,,M,,
5309,P3002,blo bzang rin chen,bo-x-ewts,blo bzang rin chen,,,,,0,,,,0,,,M,,
5310,P3003,bsod nams rgya mtsho,bo-x-ewts,bsod nams rgya mtsho,,,,,0,,,,0,,,M,,
5311,P3004,ngag dbang rgya mtsho,bo-x-ewts,ngag dbang rgya mtsho,,,,,0,,,,0,,,M,,
5314,P3007,gzhon nu ye shes,bo-x-ewts,gzhon nu ye shes,,,,,0,,,,0,,,M,,
5315,P3008,bum seng,bo-x-ewts,bum seng,,,,,0,,,,0,,,M,,
5316,P3009,sangs rgyas rin chen,bo-x-ewts,sangs rgyas rin chen,,,,,0,,,,0,,,M,,
5318,P3010,don grub rin chen,bo-x-ewts,don grub rin chen,,,,,0,,,,0,,,M,,
5319,P3011,bstan 'dzin don grub rgyal   mtshan,bo-x-ewts,bstan 'dzin don grub rgyal   mtshan,,,,,0,,,,0,,,M,,
5320,P3012,dkon mchog rgyal mtshan,bo-x-ewts,dkon mchog rgyal mtshan,,,,,0,,,,0,,,M,,
5321,P3013,dpal ldan 'tsho byed,bo-x-ewts,dpal ldan 'tsho byed,,,,,0,,,,0,,,M,,
5322,P3014,dbang phyug grags pa,bo-x-ewts,dbang phyug grags pa,,,,,0,,,,0,,,M,,
5323,P3015,phun tshogs dbang po,bo-x-ewts,phun tshogs dbang po,,,,,0,,,,0,,,M,,
5324,P3016,mnyam nyid rdo rje,bo-x-ewts,mnyam nyid rdo rje,,,,1439,0,,,1475,0,,,M,,
5325,P3017,tshe 'bum,bo-x-ewts,tshe 'bum,,,,,0,,,,0,,,M,,
5327,P3019,zla ba'i mgon po,bo-x-ewts,zla ba'i mgon po,,,,,0,,,,0,,,M,,
5329,P3020,blo bzang rgya mtsho,bo-x-ewts,blo bzang rgya mtsho,,,,,0,,,,0,,,M,,
5330,P3021,bstan 'dzin rgyal po,bo-x-ewts,bstan 'dzin rgyal po,,,,,0,,,,0,,,M,,
5332,P3023,ngag dbang gzhon nu,bo-x-ewts,ngag dbang gzhon nu,,,,,0,,,,0,,,M,,
5333,P3024,blo bzang chos dar,bo-x-ewts,blo bzang chos dar,,,,,0,,,,0,,,M,,
5334,P3025,ngag dbang chos ldan dpal bzang,bo-x-ewts,ngag dbang chos ldan dpal bzang,,,,,0,,,,0,,,M,,
5335,P3026,blo bzang don grub,bo-x-ewts,blo bzang don grub,,,,,0,,,,0,,,M,,
5336,P3027,blo bzang bstan pa'i nyi ma,bo-x-ewts,blo bzang bstan pa'i nyi ma,,,,,0,,,,0,,,M,,
5337,P3029,ngag dbang don grub,bo-x-ewts,ngag dbang don grub,,,,,0,,,,0,,,M,,
5339,P3030,mthar phyin,bo-x-ewts,mthar phyin,,,,,0,,,,0,,,M,,
5340,P3031,blo bzang dpal 'byor,bo-x-ewts,blo bzang dpal 'byor,,,,,0,,,,0,,,M,,
5341,P3032,skal bzang bstan pa rab rgyas,bo-x-ewts,skal bzang bstan pa rab rgyas,,,,,0,,,,0,,,M,,
5342,P3033,dkon mchog phun tshogs,bo-x-ewts,dkon mchog phun tshogs,,,,,0,,,,0,,,M,,
5343,P3034,blo bzang bshes gnyen,bo-x-ewts,blo bzang bshes gnyen,,,,,0,,,,0,,,M,,
5344,P3035,byams pa yon tan,bo-x-ewts,byams pa yon tan,,,,,0,,,,0,,,M,,
5345,P3036,kun bzang rgya mtsho,bo-x-ewts,kun bzang rgya mtsho,,,,,0,,,,0,,,M,,
5346,P3037,chos 'dzin dar rgyas,bo-x-ewts,chos 'dzin dar rgyas,,,,,0,,,,0,,,M,,
5347,P3038,jigs med dam chos,bo-x-ewts,jigs med dam chos,,,,,0,,,,0,,,M,,
5348,P3039,phun tshogs rgya mtsho,bo-x-ewts,phun tshogs rgya mtsho,,,,,0,,,,0,,,M,,
5350,P3040,ngag dbang chos 'phel,bo-x-ewts,ngag dbang chos 'phel,,,,,0,,,,0,,,M,,
5351,P3041,blo bzang sbyin pa,bo-x-ewts,blo bzang sbyin pa,,,,,0,,,,0,,,M,,
5352,P3042,blo bzang dar rgyas,bo-x-ewts,blo bzang dar rgyas,,,,,0,,,,0,,,M,,
5353,P3043,skal bzang rab rgyas,bo-x-ewts,skal bzang rab rgyas,,,,,0,,,,0,,,M,,
5354,P3044,chos skyong dpal,bo-x-ewts,chos skyong dpal,,,,,0,,,,0,,,M,,
5355,P3045,rnam rgyal grags pa,bo-x-ewts,rnam rgyal grags pa,,,,,0,,,,0,,,M,,
5356,P3046,tshul khrims dbang phyug,bo-x-ewts,tshul khrims dbang phyug,,,,,0,,,,0,,,M,,
5357,P3047,yon tan rgya mtsho,bo-x-ewts,yon tan rgya mtsho,,,,,0,,,,0,,,M,,
5361,P3050,dbang phyug rgyal mtshan,bo-x-ewts,dbang phyug rgyal mtshan,,,,,0,,,,0,,,M,,
5362,P3051,rdo rje rgyal mtshan,bo-x-ewts,rdo rje rgyal mtshan,,,,,0,,,,0,,,M,,
5363,P3052,ngag dbang rnam rgyal,bo-x-ewts,ngag dbang rnam rgyal,,,,,0,,,,0,,,M,,
5364,P3053,rin chen rgya mtsho,bo-x-ewts,rin chen rgya mtsho,,,,,0,,,,0,,,M,,
5365,P3054,bstan pa dar rgyas,bo-x-ewts,bstan pa dar rgyas,,,,,0,,,,0,,,M,,
5366,P3055,phyogs las rnam rgyal,bo-x-ewts,phyogs las rnam rgyal,,,,,0,,,,0,,,M,,
5367,P3056,blo bzang bstan 'dzin rgya   mtsho,bo-x-ewts,blo bzang bstan 'dzin rgya   mtsho,,,,,0,,,,0,,,M,,
5368,P3057,byang chub dbang rgyal,bo-x-ewts,byang chub dbang rgyal,,,,,0,,,,0,,,M,,
5370,P3059,shes rab 'byung gnas,bo-x-ewts,shes rab 'byung gnas,,,,,0,,,,0,,,M,,
5372,P3060,tshul khrims bla ma,bo-x-ewts,tshul khrims bla ma,,,,,0,,,,0,,,M,,
5373,P3061,ye shes bla ma,bo-x-ewts,ye shes bla ma,,,,,0,,,,0,,,M,,
5374,P3062,rin chen bla ma,bo-x-ewts,rin chen bla ma,,,,,0,,,,0,,,M,,
5375,P3063,dbang phyug tshul khrims,bo-x-ewts,dbang phyug tshul khrims,,,,,0,,,,0,,,M,,
5376,P3064,byang chub rdo rje,bo-x-ewts,byang chub rdo rje,,,,,0,,,,0,,,M,,
5377,P3065,chos kyi dbang phyug,bo-x-ewts,chos kyi dbang phyug,,,,,0,,,,0,,,M,,
5378,P3066,chos kyi byang chub,bo-x-ewts,chos kyi byang chub,,,,,0,,,,0,,,M,,
5379,P3067,rin chen dpal bzang,bo-x-ewts,rin chen dpal bzang,,,,,0,,,,0,,,M,,
5380,P3068,rgya mtsho rin chen,bo-x-ewts,rgya mtsho rin chen,,,,,0,,,,0,,,M,,
5382,P3070,tshul khrims chos 'phel,bo-x-ewts,tshul khrims chos 'phel,,,,,0,,,,0,,,M,,
5383,P3071,dge 'dun yar 'phel,bo-x-ewts,dge 'dun yar 'phel,,,,,0,,,,0,,,M,,
5385,P3073,ngag dbang grags pa,bo-x-ewts,ngag dbang grags pa,,,,,0,,,,0,,,M,,
5387,P3075,gad pa kI rti,bo-x-ewts,gad pa kI rti,,,,,0,,,,0,,,M,,
5388,P3076,bsod nams bstan 'dzin,bo-x-ewts,bsod nams bstan 'dzin,,,,,0,,,,0,,,M,,
5389,P3077,tshul khrims skyabs,bo-x-ewts,tshul khrims skyabs,,,,,0,,,,0,,,M,,
5390,P3078,phags pa skyabs,bo-x-ewts,phags pa skyabs,,,,,0,,,,0,,,M,,
5391,P3079,gzhon nu bsod nams,bo-x-ewts,gzhon nu bsod nams,,,,,0,,,,0,,,M,,
5392,P308,blo bzang bstan 'dzin rgya   mtsho,bo-x-ewts,blo bzang bstan 'dzin rgya   mtsho,,,,1748,0,,,1813,0,,,M,,
5393,P3080,ngag dbang rdo rje,bo-x-ewts,ngag dbang rdo rje,,,,,0,,,,0,,,M,,
5394,P3081,ngag dbang blo gros,bo-x-ewts,ngag dbang blo gros,,,,,0,,,,0,,,M,,
5395,P3082,blo bzang snyan grags,bo-x-ewts,blo bzang snyan grags,,,,,0,,,,0,,,M,,
5396,P3083,grags pa brtson 'grus,bo-x-ewts,grags pa brtson 'grus,,,,,0,,,,0,,,M,,
5397,P3084,nyi ma chos 'phel,bo-x-ewts,nyi ma chos 'phel,,,,,0,,,,0,,,M,,
5398,P3085,nA ro pa,bo-x-ewts,nA ro pa,,,,1012,0,,,1100,0,,,M,,
5399,P3086,jigs med grags pa,bo-x-ewts,jigs med grags pa,,,,,0,,,,0,,,M,,
5400,P3087,ngag gi dbang phyug,bo-x-ewts,ngag gi dbang phyug,,,,,0,,,,0,,,M,,
5402,P3089,rig pa'i seng+ge,bo-x-ewts,rig pa'i seng+ge,,,,,0,,,1253,0,,,M,,
5403,P309,ngag dbang bstan 'dzin 'phrin   las,bo-x-ewts,ngag dbang bstan 'dzin 'phrin   las,,,,1748,0,,,,0,,,M,,
5404,P3090,sangs rgyas 'bum,bo-x-ewts,sangs rgyas 'bum,,,,,0,,,,0,,,M,,
5405,P3091,dpal ldan seng+ge,bo-x-ewts,dpal ldan seng+ge,,,,,0,,,,0,,,M,,
5407,P3093,blo gros brtan pa,bo-x-ewts,blo gros brtan pa,,,,1316,0,,,1358,0,,,M,,
5409,P3095,ngag dbang kun dga',bo-x-ewts,ngag dbang kun dga',,,,,0,,,,0,,,M,,
5411,P3097,brtson 'grus rdo rje,bo-x-ewts,brtson 'grus rdo rje,,,,,0,,,,0,,,M,,
5412,P3098,bsod nams seng+ge,bo-x-ewts,bsod nams seng+ge,,,,,0,,,,0,,,M,,
5413,P3099,rin chen seng+ge,bo-x-ewts,rin chen seng+ge,,,,,0,,,,0,,,M,,
5414,P31,blo gros rgya mtsho,bo-x-ewts,blo gros rgya mtsho,,,,1851,0,,,,0,,,M,,
5416,P3100,nor bzang rin chen dpal bzang,bo-x-ewts,nor bzang rin chen dpal bzang,,,,,0,,,,0,,,M,,
5417,P3101,rin chen rgyal mtshan,bo-x-ewts,rin chen rgyal mtshan,,,,,0,,,,0,,,M,,
5418,P3102,rin chen mkhyen rab mchog grub,bo-x-ewts,rin chen mkhyen rab mchog grub,,,,1436,0,,,1497,0,,,M,,
5419,P3103,bkra shis rgyal mtshan,bo-x-ewts,bkra shis rgyal mtshan,,,,,0,,,,0,,,M,,
5420,P3104,kun dga' don grub,bo-x-ewts,kun dga' don grub,,,,,0,,,,0,,,M,,
5421,P3105,bsod nams dpal 'byor,bo-x-ewts,bsod nams dpal 'byor,,,,,0,,,,0,,,M,,
5422,P3106,ngag dbang don grub,bo-x-ewts,ngag dbang don grub,,,,,0,,,,0,,,M,,
5423,P3107,yon tan dar rgyas,bo-x-ewts,yon tan dar rgyas,,,,,0,,,,0,,,M,,
5424,P3108,rin chen brtson 'grus,bo-x-ewts,rin chen brtson 'grus,,,,,0,,,,0,,,M,,
5425,P3109,sangs rgyas 'od zer,bo-x-ewts,sangs rgyas 'od zer,,,,,0,,,,0,,,M,,
5427,P3111,rin chen rgya mtsho,bo-x-ewts,rin chen rgya mtsho,,,,,0,,,1628,0,,,M,,
5428,P3112,dpal ldan chos bzang,bo-x-ewts,dpal ldan chos bzang,,,,,0,,,,0,,,M,,
5429,P3113,jam dbyangs byams gling chos   rje,bo-x-ewts,jam dbyangs byams gling chos   rje,,,,,0,,,,0,,,M,,
5430,P3114,rin chen rgyal mtshan,bo-x-ewts,rin chen rgyal mtshan,,,,,0,,,,0,,,M,,
5431,P3115,blo bzang e wam,bo-x-ewts,blo bzang e wam,,,,,0,,,,0,,,M,,
5433,P3117,blo bzang tshul khrims bstan   pa'i rgyal mtshan,bo-x-ewts,blo bzang tshul khrims bstan   pa'i rgyal mtshan,,,,,0,,,,0,,,M,,
5434,P3118,rig 'dzin rgyal po,bo-x-ewts,rig 'dzin rgyal po,,,,1437,0,,,1510,0,,,M,,
5435,P3119,bkra shis dpal 'byor,bo-x-ewts,bkra shis dpal 'byor,,,,,0,,,,0,,,M,,
5438,P3121,de wa su rNa,bo-x-ewts,de wa su rNa,,,,,0,,,,0,,,M,,
5439,P3122,seng+ge dpal,bo-x-ewts,seng+ge dpal,,,,,0,,,,0,,,M,,
5440,P3123,zhang phya ru ba,bo-x-ewts,zhang phya ru ba,,,,,0,,,,0,,,M,,
5441,P3124,bre lung pa,bo-x-ewts,bre lung pa,,,,,0,,,,0,,,M,,
5442,P3125,blo bzang bstan pa'i dngos grub,bo-x-ewts,blo bzang bstan pa'i dngos grub,,,,,0,,,,0,,,M,,
5443,P3126,bsam gtan 'od zer,bo-x-ewts,bsam gtan 'od zer,,,,,0,,,,0,,,M,,
5444,P3127,ma ha bo dhi,bo-x-ewts,ma ha bo dhi,,,,,0,,,,0,,,M,,
5445,P3128,skye dgu kun dga' 'tsho ba   bzang po,bo-x-ewts,skye dgu kun dga' 'tsho ba   bzang po,,,,,0,,,,0,,,M,,
5446,P3129,skal ldan bzang po,bo-x-ewts,skal ldan bzang po,,,,,0,,,,0,,,M,,
5447,P313,bstan 'dzin chos kyi nyi ma,bo-x-ewts,bstan 'dzin chos kyi nyi ma,,,,1730,0,,,,0,,,M,,
5448,P3130,dpal 'phrog byed bzang po,bo-x-ewts,dpal 'phrog byed bzang po,,,,,0,,,,0,,,M,,
5449,P3131,byams pa mchog legs rdo rje,bo-x-ewts,byams pa mchog legs rdo rje,,,,,0,,,,0,,,M,,
5450,P3132,mkhyen rab bstan 'dzin bzang po,bo-x-ewts,mkhyen rab bstan 'dzin bzang po,,,,,0,,,,0,,,M,,
5452,P3135,kun dga' chos 'phel,bo-x-ewts,kun dga' chos 'phel,,,,,0,,,,0,,,M,,
5453,P3136,bkra shis bzang po,bo-x-ewts,bkra shis bzang po,,,,,0,,,,0,,,M,,
5454,P3137,sangs rgyas ye shes,bo-x-ewts,sangs rgyas ye shes,,,,,0,,,,0,,,M,,
5455,P3138,bsod nams dbang phyug,bo-x-ewts,bsod nams dbang phyug,,,,,0,,,,0,,,M,,
5456,P3139,kun dga' rgyal mtshan,bo-x-ewts,kun dga' rgyal mtshan,,,,,0,,,,0,,,M,,
5458,P3140,rdo rje rin chen,bo-x-ewts,rdo rje rin chen,,,,,0,,,,0,,,M,,
5459,P3141,ngag dbang bzang po,bo-x-ewts,ngag dbang bzang po,,,,,0,,,,0,,,M,,
5460,P3142,ngag dbang 'od zer,bo-x-ewts,ngag dbang 'od zer,,,,,0,,,,0,,,M,,
5462,P3144,dI paM kA ra raksi ta,bo-x-ewts,dI paM kA ra raksi ta,,,,,0,,,,0,,,M,,
5463,P3145,pad+ma ba dz+ra,bo-x-ewts,pad+ma ba dz+ra,,,,,0,,,,0,,,M,,
5464,P3146,chos rab,bo-x-ewts,chos rab,,,,,0,,,,0,,,M,,
5465,P3147,ye shes seng+ge,bo-x-ewts,ye shes seng+ge,,,,,0,,,,0,,,M,,
5466,P3148,bum seng,bo-x-ewts,bum seng,,,,,0,,,,0,,,M,,
5467,P3149,ye shes dpal ba,bo-x-ewts,ye shes dpal ba,,,,,0,,,,0,,,M,,
5468,P315,ngag dbang chos ldan rgya mtsho,bo-x-ewts,ngag dbang chos ldan rgya mtsho,,,,,0,,,,0,,,M,,
5469,P3150,blo bzang yon tan,bo-x-ewts,blo bzang yon tan,,,,,0,,,,0,,,M,,
5470,P3151,dkon mchog yar 'phel,bo-x-ewts,dkon mchog yar 'phel,,,,1602,0,,,,0,,,M,,
5471,P3152,dkon mchog rgya mtsho,bo-x-ewts,dkon mchog rgya mtsho,,,,,0,,,1628,0,,,M,,
5472,P3153,sangs rgyas rgya mtsho,bo-x-ewts,sangs rgyas rgya mtsho,,,,,0,,,,0,,,M,,
5473,P3154,brtson 'grus 'phags,bo-x-ewts,brtson 'grus 'phags,,,,,0,,,,0,,,M,,
5474,P3155,bsam grub rgya mtsho,bo-x-ewts,bsam grub rgya mtsho,,,,,0,,,,0,,,M,,
5475,P3156,bkra shis 'phags,bo-x-ewts,bkra shis 'phags,,,,,0,,,,0,,,M,,
5476,P3157,jam dbyangs dge 'dun 'phel,bo-x-ewts,jam dbyangs dge 'dun 'phel,,,,,0,,,,0,,,M,,
5477,P3158,dpal ldan bzang po,bo-x-ewts,dpal ldan bzang po,,,,1402,0,,,1473,0,,,M,,
5478,P3159,shes rab bzang po,bo-x-ewts,shes rab bzang po,,,,,0,,,,0,,,M,,
5481,P3161,nam mkha' bkra shis,bo-x-ewts,nam mkha' bkra shis,,,,,0,,,,0,,,M,,
5482,P3162,nyi ma bkra shis,bo-x-ewts,nyi ma bkra shis,,,,,0,,,,0,,,M,,
5483,P3163,bde legs nyi ma,bo-x-ewts,bde legs nyi ma,,,,,0,,,,0,,,M,,
5486,P3166,blo bzang dpal 'byor,bo-x-ewts,blo bzang dpal 'byor,,,,,0,,,,0,,,M,,
5487,P3167,dpal ldan grags pa,bo-x-ewts,dpal ldan grags pa,,,,,0,,,,0,,,M,,
5488,P3169,sangs rgyas rdo rje,bo-x-ewts,sangs rgyas rdo rje,,,,,0,,,,0,,,M,,
5489,P317,Chodrak Yeshe,en,chos grags ye shes,,Zhamar,zhwa dmar,1453,0,,,1524,0,,,M,4,
5491,P3171,rdo rje bzang po,bo-x-ewts,rdo rje bzang po,,,,,0,,,,0,,,M,,
5492,P3172,ngag dbang tshul khrims rnam   rgyal,bo-x-ewts,ngag dbang tshul khrims rnam   rgyal,,,,,0,,,,0,,,M,,
5493,P3173,skal bzang grags pa,bo-x-ewts,skal bzang grags pa,,,,,0,,,,0,,,M,,
5494,P3174,b+ha ro phyag rdum,bo-x-ewts,b+ha ro phyag rdum,,,,,0,,,,0,,,M,,
5495,P3175,dbang phyug grags pa,bo-x-ewts,dbang phyug grags pa,,,,,0,,,,0,,,M,,
5496,P3176,shes rab dpal,bo-x-ewts,shes rab dpal,,,,,0,,,,0,,,M,,
5497,P3177,rgyal mtshan bzang po,bo-x-ewts,rgyal mtshan bzang po,,,,,0,,,,0,,,M,,
5498,P3178,dkon mchog rgyal mtshan,bo-x-ewts,dkon mchog rgyal mtshan,,,,,0,,,,0,,,M,,
5499,P3179,tshul khrims rgyal mtshan,bo-x-ewts,tshul khrims rgyal mtshan,,,,,0,,,,0,,,M,,
5501,P3180,bsod nams rgyal mtshan,bo-x-ewts,bsod nams rgyal mtshan,,,,,0,,,,0,,,M,,
5502,P3181,seng+ge dpal,bo-x-ewts,seng+ge dpal,,,,,0,,,,0,,,M,,
5503,P3182,bsod nams bzang po,bo-x-ewts,bsod nams bzang po,,,,,0,,,,0,,,M,,
5504,P3183,kun dga' rnam rgyal,bo-x-ewts,kun dga' rnam rgyal,,,,1432,0,,,1496,0,,,M,,
5505,P3184,shAkya kun dga',bo-x-ewts,shAkya kun dga',,,,,0,,,,0,,,M,,
5506,P3185,jam dbyangs dbang phyug rgyal   mtshan,bo-x-ewts,jam dbyangs dbang phyug rgyal   mtshan,,,,,0,,,,0,,,M,,
5507,P3186,phrin las rnam rgyal,bo-x-ewts,phrin las rnam rgyal,,,,,0,,,,0,,,M,,
5508,P3187,blo bzang rnam rgyal,bo-x-ewts,blo bzang rnam rgyal,,,,,0,,,,0,,,M,,
5509,P3188,ngag dbang bstan 'dzin 'phrin   las,bo-x-ewts,ngag dbang bstan 'dzin 'phrin   las,,,,,0,,,,0,,,M,,
5510,P3189,dge 'dun don grub,bo-x-ewts,dge 'dun don grub,,,,,0,,,,0,,,M,,
5512,P3190,blo bzang mkhas mchog,bo-x-ewts,blo bzang mkhas mchog,,,,,0,,,,0,,,M,,
5513,P3191,dge legs mtshan can,bo-x-ewts,dge legs mtshan can,,,,,0,,,,0,,,M,,
5514,P3192,bde chen blo bzang tshul khrims,bo-x-ewts,bde chen blo bzang tshul khrims,,,,,0,,,,0,,,M,,
5516,P3194,ngag dbang mkhyen rab bstan   pa'i dbang phyug,bo-x-ewts,ngag dbang mkhyen rab bstan   pa'i dbang phyug,,,,,0,,,,0,,,M,,
5517,P3195,kun dga' bkra shis,bo-x-ewts,kun dga' bkra shis,,,,,0,,,,0,,,M,,
5518,P3196,tshul khrims stobs ldan 'od zer,bo-x-ewts,tshul khrims stobs ldan 'od zer,,,,,0,,,,0,,,M,,
5519,P3197,jam dbyangs 'od zer bzang po,bo-x-ewts,jam dbyangs 'od zer bzang po,,,,,0,,,,0,,,M,,
5521,P3199,blo bzang mtha' yas,bo-x-ewts,blo bzang mtha' yas,,,,,0,,,,0,,,M,,
5522,P32,skal bzang rgya mtsho,bo-x-ewts,skal bzang rgya mtsho,,,,,0,,,,0,,,M,,
5523,P320,byams pa gsung rab,bo-x-ewts,byams pa gsung rab,,,,1791,0,,,1841,0,,,M,,
5524,P3200,ye shes 'phrin las rab rgyas,bo-x-ewts,ye shes 'phrin las rab rgyas,,,,,0,,,,0,,,M,,
5525,P3201,blo bzang bstan 'phel,bo-x-ewts,blo bzang bstan 'phel,,,,,0,,,,0,,,M,,
5526,P3202,re wendra pra bha wa,bo-x-ewts,re wendra pra bha wa,,,,,0,,,,0,,,M,,
5528,P3204,rgyal mtshan dge ba,bo-x-ewts,rgyal mtshan dge ba,,,,,0,,,,0,,,M,,
5529,P3205,shes rab rdo rje,bo-x-ewts,shes rab rdo rje,,,,,0,,,,0,,,M,,
5530,P3206,chos dpal shes rab,bo-x-ewts,chos dpal shes rab,,,,,0,,,,0,,,M,,
5531,P3207,jam dbyangs ngag dbang,bo-x-ewts,jam dbyangs ngag dbang,,,,,0,,,,0,,,M,,
5532,P3208,dpe med mtsho,bo-x-ewts,dpe med mtsho,,,,,0,,,,0,,,M,,
5533,P3209,dpal 'dzin,bo-x-ewts,dpal 'dzin,,,,,0,,,,0,,,M,,
5534,P321,byang chub dar rgyas,bo-x-ewts,byang chub dar rgyas,,,,1808,0,,,,0,,,M,,
5536,P3211,chos kyi 'byung gnas zhi ba,bo-x-ewts,chos kyi 'byung gnas zhi ba,,,,,0,,,,0,,,M,,
5537,P3212,dren mdzad zhabs,bo-x-ewts,dren mdzad zhabs,,,,,0,,,,0,,,M,,
5538,P3213,be khyA ta de wa,bo-x-ewts,be khyA ta de wa,,,,,0,,,,0,,,M,,
5539,P3214,dA na shI la,bo-x-ewts,dA na shI la,,,,,0,,,,0,,,M,,
5540,P3215,sangs rgyas ye shes,bo-x-ewts,sangs rgyas ye shes,,,,,0,,,,0,,,M,,
5541,P3216,ma ti pa,bo-x-ewts,ma ti pa,,,,,0,,,,0,,,M,,
5542,P3217,darpa na A tsarya,bo-x-ewts,darpa na A tsarya,,,,,0,,,,0,,,M,,
5543,P3218,pA wa ri pa,bo-x-ewts,pA wa ri pa,,,,,0,,,,0,,,M,,
5544,P3219,dzwA wa ri pa,bo-x-ewts,dzwA wa ri pa,,,,,0,,,,0,,,M,,
5545,P322,blo bzang 'jam dbyangs rgya   mtsho,bo-x-ewts,blo bzang 'jam dbyangs rgya   mtsho,,,,1768,0,,,1816,0,,,M,,
5546,P3220,de wa pU rNa ma ti,bo-x-ewts,de wa pU rNa ma ti,,,,,0,,,,0,,,M,,
5547,P3221,chos kyi bzang po,bo-x-ewts,chos kyi bzang po,,,,,0,,,,0,,,M,,
